,xAcc,yAcc,zAcc
2901,0.0386,-0.0313,-9.1491
2902,-0.0307,-0.0408,-9.1608
2903,-0.0247,-0.0488,-9.167
2904,0.0466,-0.0186,-9.1542
2905,-0.0049,-0.0283,-9.1502
2906,-0.0133,-0.0498,-9.1507
2907,0.0647,-0.0395,-9.1499
2908,0.0112,-0.0512,-9.1394
2909,-0.0299,-0.0487,-9.1541
2910,0.0309,-0.025,-9.1853
2911,0.0022,-0.0277,-9.1779
2912,-0.0251,-0.0303,-9.1558
2913,0.0425,-0.0033,-9.1379
2914,0.0259,-0.0063,-9.1228
2915,-0.0303,-0.0457,-9.1249
2916,0.0136,-0.0299,-9.1437
2917,0.0152,-0.0177,-9.1834
2918,-0.0284,-0.0431,-9.2025
2919,0.0328,-0.0373,-9.1856
2920,0.0376,-0.0376,-9.1504
2921,-0.0293,-0.0436,-9.1374
2922,0.0256,-0.0217,-9.1788
2923,0.0453,-0.0048,-9.2023
2924,-0.0163,-0.0156,-9.1979
2925,0.0174,-0.0168,-9.1835
2926,0.0635,0.0008,-9.1804
2927,0.0112,-0.0228,-9.1746
2928,0.0259,-0.0355,-9.1556
2929,0.0611,-0.0187,-9.1762
2930,-0.0174,-0.0228,-9.1849
2931,-0.0193,-0.0089,-9.1559
2932,0.0385,-0.0006,-9.1383
2933,-0.0131,-0.036,-9.1141
2934,-0.018,-0.0422,-9.0966
2935,0.0317,-0.0081,-9.1278
2936,-0.0194,-0.0174,-9.1578
2937,-0.0165,-0.0376,-9.1734
2938,0.0595,-0.0138,-9.1393
2939,-0.0007,-0.0207,-9.1275
2940,-0.0377,-0.0398,-9.1755
2941,0.0315,-0.0141,-9.1696
2942,-0.0143,-0.0117,-9.1448
2943,-0.0511,-0.0456,-9.1467
2944,0.0348,-0.0395,-9.1601
2945,0.0067,-0.024,-9.163
2946,-0.0454,-0.0492,-9.1548
2947,0.0235,-0.0333,-9.1538
2948,0.0209,-0.0085,-9.1924
2949,-0.0273,-0.03,-9.1889
2950,0.0261,-0.0216,-9.1404
2951,0.0283,-0.027,-9.1361
2952,-0.034,-0.0603,-9.155
2953,0.0274,-0.0364,-9.1636
2954,0.0469,-0.0208,-9.1611
2955,-0.0404,-0.0592,-9.1547
2956,0.0159,-0.0512,-9.1788
2957,0.053,-0.0325,-9.1936
2958,-0.0258,-0.059,-9.1722
2959,0.0107,-0.0605,-9.1568
2960,0.0563,-0.028,-9.1413
2961,-0.023,-0.0297,-9.1313
2962,-0.0194,-0.0332,-9.1395
2963,0.0409,-0.0053,-9.1858
2964,-0.0235,-0.0245,-9.2015
2965,-0.0259,-0.0363,-9.1354
2966,0.0309,-0.0133,-9.1159
2967,-0.0164,-0.0298,-9.1332
2968,-0.0383,-0.0375,-9.1231
2969,0.037,-0.0078,-9.1527
2970,0.0112,-0.009,-9.1813
2971,-0.0064,-0.0323,-9.173
2972,0.0567,-0.0143,-9.1882
2973,0.0053,-0.0121,-9.195
2974,-0.032,-0.0355,-9.1578
2975,0.0469,-0.0291,-9.1441
2976,0.0351,-0.0415,-9.1578
2977,-0.0271,-0.0558,-9.1463
2978,0.0319,-0.0167,-9.1513
2979,0.0304,0.0011,-9.192
2980,-0.0297,-0.0257,-9.1997
2981,0.0222,-0.0215,-9.1723
2982,0.0374,-0.0074,-9.1503
2983,-0.0179,-0.0362,-9.1401
2984,0.0367,-0.0511,-9.1351
2985,0.052,-0.0271,-9.157
2986,-0.0215,-0.0173,-9.1578
2987,0.0273,-0.0126,-9.1533
2988,0.0685,-0.0251,-9.1808
2989,-0.016,-0.0435,-9.1452
2990,-0.0023,-0.019,-9.1256
2991,0.0711,-0.0049,-9.1639
2992,-0.003,-0.0424,-9.1645
2993,-0.0046,-0.0387,-9.1684
2994,0.075,-0.0029,-9.1849
2995,0.015,-0.0307,-9.1767
2996,-0.0062,-0.0502,-9.1857
2997,0.0376,-0.0249,-9.1824
2998,-0.0089,-0.0183,-9.1702
2999,-0.0149,-0.0304,-9.1705
3000,0.045,-0.0195,-9.1497
3001,-0.011,-0.0347,-9.1496
3002,-0.0353,-0.0606,-9.1389
3003,0.0512,-0.0436,-9.131
3004,0.0044,-0.0493,-9.1412
3005,-0.0529,-0.0693,-9.1584
3006,0.0386,-0.0379,-9.1689
3007,0.0302,-0.019,-9.1785
3008,-0.04,-0.0377,-9.1988
3009,0.0117,-0.0229,-9.1866
3010,0.0039,-0.0247,-9.165
3011,-0.0458,-0.0579,-9.1656
3012,0.0381,-0.0352,-9.1683
3013,0.0379,-0.0259,-9.1464
3014,-0.0625,-0.0649,-9.1473
3015,-0.0223,-0.0318,-9.1621
3016,0.0206,-0.0066,-9.164
3017,-0.0179,-0.0479,-9.1644
3018,0.032,-0.0481,-9.1608
3019,0.0527,-0.0312,-9.1592
3020,-0.0277,-0.0452,-9.1533
3021,-0.0003,-0.0257,-9.1406
3022,0.0389,0.0068,-9.1521
3023,-0.0058,-0.0091,-9.1612
3024,0.0168,-0.0246,-9.1615
3025,0.033,-0.016,-9.1869
3026,-0.0272,-0.0413,-9.1985
3027,-0.0064,-0.0536,-9.2135
3028,0.0559,-0.0218,-9.1886
3029,-0.006,-0.0232,-9.1321
3030,-0.02,-0.0342,-9.1138
3031,0.0512,-0.0268,-9.1018
3032,0.004,-0.034,-9.1373
3033,-0.0209,-0.0351,-9.1693
3034,0.0329,-0.0049,-9.1584
3035,-0.0019,0.0003,-9.147
3036,-0.0274,-0.0261,-9.171
3037,0.0448,-0.0038,-9.2188
3038,0.014,-0.0055,-9.2191
3039,-0.0403,-0.0362,-9.1754
3040,0.0336,-0.0375,-9.15
3041,0.0338,-0.052,-9.1514
3042,-0.0394,-0.063,-9.1688
3043,0.0016,-0.0454,-9.1822
3044,0.0175,-0.0332,-9.1765
3045,-0.0268,-0.0467,-9.1751
3046,0.0259,-0.0395,-9.1733
3047,0.0408,-0.0333,-9.1668
3048,-0.0085,-0.0395,-9.1364
3049,0.0334,-0.027,-9.1409
3050,0.0565,-0.0182,-9.1751
3051,-0.0032,-0.0405,-9.162
3052,0.019,-0.0483,-9.1518
3053,0.0462,-0.0124,-9.1555
3054,-0.0333,-0.0136,-9.1506
3055,-0.0171,-0.032,-9.1434
3056,0.0566,-0.0089,-9.1488
3057,-0.0007,-0.0199,-9.1773
3058,-0.0184,-0.0446,-9.176
3059,0.039,-0.0226,-9.1641
3060,0.0163,-0.0071,-9.1873
3061,0.0108,0.0009,-9.1923
3062,0.0574,0.0121,-9.1786
3063,0.0121,-0.0053,-9.1797
3064,-0.0197,-0.0442,-9.1632
3065,0.0266,-0.0419,-9.1927
3066,-0.007,-0.0387,-9.2051
3067,-0.0384,-0.0462,-9.1514
3068,0.0382,-0.02,-9.1327
3069,0.0302,-0.0258,-9.152
3070,-0.0061,-0.0481,-9.1686
3071,0.0558,-0.0234,-9.1578
3072,0.0255,-0.0109,-9.1319
3073,-0.0268,-0.024,-9.1449
3074,0.0406,-0.0115,-9.1765
3075,0.0268,-0.0094,-9.1711
3076,-0.0348,-0.0439,-9.1642
3077,0.0188,-0.0478,-9.1514
3078,0.0281,-0.0175,-9.1609
3079,-0.039,-0.0452,-9.1724
3080,-0.0069,-0.0529,-9.1608
3081,0.0388,-0.0295,-9.1613
3082,-0.0188,-0.0469,-9.1659
3083,0.007,-0.0503,-9.1776
3084,0.0479,-0.0382,-9.177
3085,-0.0194,-0.0378,-9.1727
3086,-0.0159,-0.0259,-9.1669
3087,0.0396,-0.0027,-9.1344
3088,-0.0037,-0.0453,-9.1133
3089,-0.0061,-0.0734,-9.1339
3090,0.0435,-0.0314,-9.1559
3091,-0.0035,-0.0385,-9.1453
3092,-0.0196,-0.0472,-9.1462
3093,0.0296,-0.0188,-9.1568
3094,-0.0155,-0.0123,-9.1719
3095,-0.0507,-0.0236,-9.1893
3096,0.0236,-0.0193,-9.1815
3097,0.0148,-0.0215,-9.1724
3098,-0.0397,-0.0415,-9.1623
3099,0.0035,-0.0327,-9.1737
3100,-0.0196,-0.0326,-9.2038
3101,-0.0671,-0.0453,-9.1905
3102,0.0157,-0.0201,-9.1786
3103,0.0181,-0.0187,-9.1787
3104,-0.0212,-0.0662,-9.1709
3105,0.0347,-0.0462,-9.1772
3106,0.0358,-0.02,-9.1603
3107,-0.0319,-0.0596,-9.1596
3108,0.0121,-0.0394,-9.2017
3109,0.0432,-0.0094,-9.2042
3110,-0.0209,-0.0217,-9.184
3111,0.0172,-0.0087,-9.1814
3112,0.0483,-0.0036,-9.1924
3113,-0.0139,-0.0503,-9.1914
3114,0.0118,-0.0545,-9.1531
3115,0.0476,-0.0219,-9.1557
3116,-0.0132,-0.0492,-9.1795
3117,0.0145,-0.0621,-9.1778
3118,0.0637,-0.0216,-9.1694
3119,0.0077,-0.0426,-9.1674
3120,0.0096,-0.0636,-9.1675
3121,0.0581,-0.0163,-9.1571
3122,0.0029,-0.0145,-9.1719
3123,-0.0248,-0.0322,-9.1705
3124,0.0289,-0.0023,-9.1611
3125,0.0106,-0.0014,-9.1911
3126,-0.0143,-0.0371,-9.1966
3127,0.0338,-0.0229,-9.1748
3128,-0.0088,-0.0135,-9.1735
3129,-0.0372,-0.0382,-9.1467
3130,0.0439,-0.0336,-9.1364
3131,0.0253,-0.0373,-9.1637
3132,-0.0001,-0.0509,-9.1572
3133,0.0678,-0.0214,-9.1352
3134,0.0461,-0.0274,-9.1385
3135,-0.012,-0.0471,-9.1559
3136,0.043,-0.0239,-9.1842
3137,0.0458,-0.0186,-9.2003
3138,-0.0133,-0.0331,-9.1777
3139,0.0287,-0.0036,-9.1778
3140,0.0589,0.0057,-9.1829
3141,0.0074,-0.0388,-9.1627
3142,0.0439,-0.0416,-9.1812
3143,0.0739,-0.0098,-9.1979
3144,0.0087,-0.02,-9.1967
3145,0.0374,-0.0266,-9.177
3146,0.0643,0.0119,-9.1575
3147,-0.0218,-0.0109,-9.1584
3148,-0.0016,-0.0291,-9.1448
3149,0.0782,0.0096,-9.1588
3150,0.0149,-0.0083,-9.1528
3151,0.0078,-0.037,-9.1409
3152,0.0751,-0.0209,-9.16
3153,0.007,-0.0251,-9.1508
3154,-0.0053,-0.0377,-9.1261
3155,0.0848,-0.0302,-9.1398
3156,0.0439,-0.0403,-9.1492
3157,0.0035,-0.0593,-9.1317
3158,0.0548,-0.057,-9.152
3159,0.0203,-0.0462,-9.1841
3160,-0.0104,-0.0272,-9.1788
3161,0.0656,-0.0134,-9.1471
3162,0.0369,-0.0173,-9.1602
3163,-0.0254,-0.0317,-9.1677
3164,0.0406,-0.0258,-9.1572
3165,0.0323,-0.0076,-9.1814
3166,-0.0378,-0.0054,-9.1832
3167,0.0088,-0.0008,-9.1684
3168,0.0218,-0.0082,-9.1632
3169,-0.0367,-0.0402,-9.1541
3170,0.0063,-0.0333,-9.1578
3171,0.0362,-0.01,-9.1719
3172,-0.0367,-0.017,-9.1753
3173,-0.0142,-0.0033,-9.1607
3174,0.0204,-0.0101,-9.1691
3175,-0.0458,-0.0609,-9.1866
3176,-0.0124,-0.0626,-9.1713
3177,0.0373,-0.022,-9.139
3178,-0.0421,-0.0287,-9.1272
3179,-0.0456,-0.0393,-9.143
3180,0.0155,-0.0183,-9.1449
3181,-0.0362,-0.0257,-9.1494
3182,-0.0352,-0.0354,-9.1504
3183,0.029,-0.0308,-9.1485
3184,-0.0442,-0.0479,-9.1423
3185,-0.0722,-0.0423,-9.1679
3186,0.0033,-0.0127,-9.1855
3187,-0.0313,-0.0276,-9.1669
3188,-0.0528,-0.0573,-9.1413
3189,0.005,-0.0273,-9.125
3190,-0.0326,-0.0124,-9.1302
3191,-0.0672,-0.0454,-9.1349
3192,0.0059,-0.0275,-9.1401
3193,-0.0124,-0.0075,-9.1527
3194,-0.052,-0.0382,-9.151
3195,0.0123,-0.0386,-9.1785
3196,-0.0079,-0.0267,-9.1909
3197,-0.0682,-0.0412,-9.1603
3198,-0.0282,-0.0369,-9.1644
3199,-0.0276,-0.0325,-9.1844
3200,-0.0686,-0.0513,-9.1968
3201,-0.009,-0.037,-9.1809
3202,-0.0047,-0.0241,-9.1754
3203,-0.073,-0.0421,-9.1542
3204,-0.0206,-0.0387,-9.1522
3205,0.03,-0.0433,-9.1921
3206,-0.044,-0.0605,-9.1864
3207,-0.0417,-0.0401,-9.1591
3208,0.0081,-0.0136,-9.1764
3209,-0.0461,-0.0306,-9.1884
3210,-0.014,-0.0483,-9.1601
3211,0.0559,-0.0449,-9.1454
3212,-0.0191,-0.0351,-9.1367
3213,-0.0219,-0.0356,-9.1372
3214,0.0464,-0.022,-9.1282
3215,-0.0276,-0.0314,-9.1227
3216,-0.0321,-0.0593,-9.1245
3217,0.0438,-0.0237,-9.1247
3218,-0.0117,-0.0205,-9.1563
3219,-0.0249,-0.0528,-9.1842
3220,0.0526,-0.0368,-9.1715
3221,0.0162,-0.0408,-9.1554
3222,-0.021,-0.0481,-9.1673
3223,0.0403,-0.0109,-9.163
3224,0.0138,-0.0089,-9.1637
3225,-0.0389,-0.0402,-9.169
3226,0.0275,-0.016,-9.1456
3227,0.0295,0.0088,-9.1575
3228,-0.0307,-0.0103,-9.1649
3229,0.0287,0.0059,-9.1426
3230,0.05,0.0066,-9.1588
3231,-0.0088,-0.0365,-9.1772
3232,0.0322,-0.0394,-9.1819
3233,0.0493,-0.0421,-9.1719
3234,-0.0074,-0.056,-9.1646
3235,0.0456,-0.0234,-9.1836
3236,0.0749,-0.0065,-9.1667
3237,-0.0006,-0.0182,-9.1347
3238,0.0278,-0.0113,-9.148
3239,0.0792,0.0006,-9.1724
3240,0.0093,-0.0174,-9.1668
3241,0.0158,-0.0144,-9.1584
3242,0.0813,0.0021,-9.1722
3243,0.0354,-0.0208,-9.167
3244,0.025,-0.0315,-9.1326
3245,0.0847,-0.0155,-9.1349
3246,0.0312,0.0015,-9.1594
3247,-0.0117,-0.0058,-9.1738
3248,0.0521,-0.0214,-9.1831
3249,0.0356,-0.0298,-9.1616
3250,0.022,-0.0347,-9.1458
3251,0.0877,-0.0125,-9.158
3252,0.0419,-0.017,-9.1559
3253,-0.0111,-0.0232,-9.1607
3254,0.0566,0.0243,-9.1686
3255,0.0351,0.0303,-9.1576
3256,-0.0207,-0.0193,-9.1205
3257,0.0511,-0.0201,-9.1259
3258,0.0574,-0.0046,-9.1557
3259,-0.0168,-0.0311,-9.1519
3260,0.0335,-0.0199,-9.1585
3261,0.0376,-0.008,-9.1712
3262,-0.0358,-0.0369,-9.1637
3263,0.0161,-0.0298,-9.1588
3264,0.0437,-0.0159,-9.1667
3265,-0.0296,-0.0307,-9.1639
3266,-0.0089,-0.0312,-9.1635
3267,0.0257,-0.0246,-9.1634
3268,-0.0345,-0.0332,-9.1746
3269,-0.0139,-0.0333,-9.1489
3270,0.0216,-0.0281,-9.1306
3271,-0.0387,-0.0586,-9.1518
3272,-0.0234,-0.0568,-9.1353
3273,0.0103,-0.0274,-9.1507
3274,-0.0544,-0.0537,-9.1952
3275,-0.0534,-0.0683,-9.174
3276,0.006,-0.0398,-9.1622
3277,-0.0654,-0.0343,-9.1705
3278,-0.0817,-0.0547,-9.1555
3279,-0.0029,-0.0478,-9.1701
3280,-0.0441,-0.0527,-9.1698
3281,-0.0692,-0.0772,-9.1704
3282,-0.0093,-0.0481,-9.1707
3283,-0.0467,-0.0475,-9.1467
3284,-0.0989,-0.0781,-9.1326
3285,-0.0306,-0.0409,-9.1359
3286,-0.0395,-0.0344,-9.1394
3287,-0.0736,-0.0781,-9.1426
3288,0.0012,-0.0771,-9.1429
3289,-0.0178,-0.0579,-9.1595
3290,-0.0846,-0.071,-9.194
3291,-0.0113,-0.0672,-9.1744
3292,-0.0022,-0.0575,-9.1661
3293,-0.0776,-0.0724,-9.1617
3294,-0.0147,-0.0631,-9.1284
3295,0.0349,-0.0562,-9.1441
3296,-0.0306,-0.0662,-9.1573
3297,0.0119,-0.0467,-9.1605
3298,0.0484,-0.0265,-9.1871
3299,-0.0303,-0.0461,-9.1933
3300,-0.0042,-0.0364,-9.1762
3301,0.0492,0.0038,-9.1498
3302,-0.0101,-0.037,-9.1326
3303,-0.0018,-0.0591,-9.1609
3304,0.0574,-0.0103,-9.1809
3305,0.0037,-0.0184,-9.1647
3306,0.0113,-0.0214,-9.1439
3307,0.0734,0.0149,-9.1476
3308,0.0146,-0.0005,-9.1608
3309,0.0286,-0.013,-9.1182
3310,0.1131,0.0124,-9.1107
3311,0.043,-0.0013,-9.1234
3312,0.0107,-0.0116,-9.1141
3313,0.087,0.0096,-9.1245
3314,0.06,-0.0093,-9.1351
3315,0.031,-0.0215,-9.1661
3316,0.098,0.0095,-9.1899
3317,0.0605,0.003,-9.1873
3318,0.0013,-0.0373,-9.2025
3319,0.0767,-0.0058,-9.1893
3320,0.0733,0.0194,-9.1649
3321,0.0148,-0.003,-9.1829
3322,0.0798,0.0288,-9.1841
3323,0.0921,0.0256,-9.1645
3324,0.0168,-0.0174,-9.1516
3325,0.0668,-0.0026,-9.1621
3326,0.1063,0.0143,-9.1553
3327,0.0284,-0.0081,-9.1382
3328,0.042,-0.0284,-9.15
3329,0.0768,-0.0195,-9.1712
3330,-0.0063,-0.0161,-9.208
3331,0.0035,-0.0197,-9.1993
3332,0.0658,0.0,-9.1687
3333,0.0052,-0.03,-9.1662
3334,-0.0065,-0.0386,-9.1815
3335,0.0251,-0.0072,-9.1866
3336,-0.0406,-0.0225,-9.1761
3337,-0.0281,-0.0426,-9.1632
3338,0.0401,-0.0321,-9.1528
3339,-0.0253,-0.045,-9.1873
3340,-0.0485,-0.0564,-9.2084
3341,0.0127,-0.0346,-9.1981
3342,-0.029,-0.053,-9.1886
3343,-0.0499,-0.0628,-9.1457
3344,0.024,-0.043,-9.1354
3345,-0.014,-0.0524,-9.1398
3346,-0.0528,-0.0624,-9.121
3347,0.0276,-0.0157,-9.1196
3348,0.0016,-0.0047,-9.1476
3349,-0.0632,-0.0511,-9.1525
3350,-0.0068,-0.0522,-9.154
3351,-0.0173,-0.0336,-9.1896
3352,-0.0755,-0.0583,-9.183
3353,-0.0098,-0.0531,-9.1525
3354,0.0059,-0.0229,-9.1777
3355,-0.059,-0.0353,-9.1916
3356,-0.0145,-0.0294,-9.1666
3357,0.0029,-0.0232,-9.1653
3358,-0.0629,-0.0555,-9.1595
3359,-0.0193,-0.0575,-9.1584
3360,0.0307,-0.0189,-9.1201
3361,-0.0283,-0.0144,-9.102
3362,-0.0135,-0.0094,-9.1452
3363,0.0337,-0.0088,-9.1947
3364,-0.0258,-0.0447,-9.1833
3365,-0.0031,-0.05,-9.132
3366,0.0548,-0.0286,-9.1506
3367,-0.0274,-0.0334,-9.1709
3368,-0.0365,-0.0474,-9.176
3369,0.0385,-0.0317,-9.1978
3370,0.0073,-0.0187,-9.1876
3371,-0.0015,-0.0254,-9.1787
3372,0.0582,-0.0118,-9.1796
3373,0.0098,-0.0158,-9.1761
3374,-0.0305,-0.0307,-9.1564
3375,0.0402,-0.0126,-9.1291
3376,0.0285,0.0044,-9.1254
3377,-0.0051,-0.0087,-9.1382
3378,0.0514,0.0077,-9.1685
3379,0.0359,0.0208,-9.1708
3380,-0.0055,-0.0036,-9.1472
3381,0.0555,0.0079,-9.1679
3382,0.0488,0.0022,-9.1728
3383,-0.0132,0.0023,-9.1531
3384,0.0367,0.0246,-9.1658
3385,0.0534,0.0192,-9.1778
3386,0.0078,-0.0099,-9.1606
3387,0.0551,-0.0066,-9.1725
3388,0.0692,0.0081,-9.191
3389,-0.0002,-0.0217,-9.176
3390,0.027,-0.0319,-9.171
3391,0.0512,-0.0209,-9.18
3392,-0.0175,-0.0454,-9.1647
3393,0.0248,-0.0487,-9.1418
3394,0.0961,-0.0166,-9.1458
3395,0.0188,-0.0235,-9.1637
3396,0.0134,-0.0347,-9.1973
3397,0.0703,-0.0183,-9.2011
3398,0.0031,-0.02,-9.1722
3399,0.0038,-0.0369,-9.1612
3400,0.0728,-0.0233,-9.1741
3401,0.0072,-0.0326,-9.1473
3402,-0.0029,-0.0542,-9.1242
3403,0.0604,-0.0348,-9.1376
3404,0.0166,-0.0303,-9.1484
3405,-0.0102,-0.0522,-9.1656
3406,0.0297,-0.0335,-9.1574
3407,-0.0061,-0.022,-9.1441
3408,-0.0362,-0.0442,-9.1293
3409,0.0404,-0.0417,-9.1167
3410,0.0219,-0.0413,-9.1466
3411,-0.0387,-0.0601,-9.169
3412,0.0196,-0.0616,-9.1692
3413,-0.0034,-0.0638,-9.1627
3414,-0.0664,-0.0683,-9.1752
3415,0.0196,-0.0458,-9.1813
3416,0.0307,-0.0428,-9.1715
3417,-0.0391,-0.0505,-9.1748
3418,0.0098,-0.0348,-9.1634
3419,0.0035,-0.0267,-9.1436
3420,-0.0779,-0.0408,-9.1345
3421,-0.0179,-0.048,-9.1351
3422,0.0315,-0.0388,-9.1494
3423,-0.0449,-0.0494,-9.1484
3424,-0.0245,-0.0473,-9.1553
3425,0.0297,-0.0258,-9.1653
3426,-0.0332,-0.0478,-9.1536
3427,-0.0296,-0.0436,-9.1457
3428,0.0138,-0.0141,-9.1473
3429,-0.0456,-0.0253,-9.1536
3430,-0.0545,-0.0238,-9.1623
3431,0.0062,-0.009,-9.1671
3432,-0.0368,-0.0161,-9.1599
3433,-0.0469,-0.0313,-9.1753
3434,0.0258,-0.024,-9.1852
3435,-0.0116,-0.023,-9.1683
3436,-0.048,-0.0259,-9.1653
3437,0.0172,-0.0042,-9.1741
3438,0.0071,-0.0055,-9.1609
3439,-0.0421,-0.0092,-9.132
3440,0.0215,0.0082,-9.133
3441,0.0187,-0.004,-9.1345
3442,-0.042,-0.0279,-9.1206
3443,0.0166,-0.0172,-9.123
3444,0.0292,0.0036,-9.131
3445,-0.0295,-0.0016,-9.1512
3446,0.022,-0.0124,-9.1696
3447,0.0454,-0.0127,-9.1734
3448,-0.0249,-0.0294,-9.1703
3449,0.0236,-0.0393,-9.1717
3450,0.057,-0.0139,-9.191
3451,-0.0277,-0.0162,-9.1841
3452,0.0003,-0.01,-9.1575
3453,0.0455,-0.0086,-9.1933
3454,-0.0106,-0.0435,-9.1881
3455,0.0181,-0.0198,-9.1373
3456,0.0597,0.0045,-9.1387
3457,-0.0117,-0.0232,-9.1624
3458,0.0089,-0.0267,-9.1812
3459,0.0724,-0.0015,-9.1753
3460,0.0068,-0.0207,-9.1733
3461,0.0061,-0.0337,-9.1694
3462,0.0629,-0.0124,-9.1602
3463,0.0059,-0.0174,-9.1559
3464,-0.0071,-0.0202,-9.1639
3465,0.0791,-0.0129,-9.1761
3466,0.0379,-0.0394,-9.1705
3467,-0.0048,-0.0629,-9.1596
3468,0.0743,-0.0216,-9.1511
3469,0.0434,-0.0264,-9.1488
3470,-0.0037,-0.0713,-9.135
3471,0.0593,-0.0486,-9.1064
3472,0.0507,-0.0389,-9.1183
3473,-0.006,-0.0685,-9.1503
3474,0.0425,-0.0492,-9.1682
3475,0.0342,-0.0328,-9.1593
3476,-0.0156,-0.0611,-9.1539
3477,0.0521,-0.0424,-9.1681
3478,0.0436,-0.0164,-9.1498
3479,-0.022,-0.037,-9.1372
3480,0.0386,-0.0329,-9.153
3481,0.0484,-0.0237,-9.1586
3482,-0.0243,-0.0569,-9.1662
3483,0.0235,-0.036,-9.187
3484,0.054,-0.0247,-9.1984
3485,-0.0216,-0.062,-9.1678
3486,-0.0168,-0.0371,-9.1548
3487,0.0313,-0.0058,-9.1726
3488,-0.0226,-0.0358,-9.1525
3489,-0.0192,-0.0416,-9.117
3490,0.0432,-0.0005,-9.1269
3491,-0.0116,-0.0216,-9.1432
3492,-0.0163,-0.0521,-9.1446
3493,0.0434,-0.0226,-9.1468
3494,-0.0235,-0.0203,-9.1264
3495,-0.052,-0.0469,-9.1214
3496,0.0351,-0.0321,-9.1396
3497,0.0065,-0.0254,-9.1602
3498,-0.0262,-0.037,-9.1523
3499,0.0369,-0.0192,-9.1618
3500,-0.0087,-0.0299,-9.1878
3501,-0.0523,-0.0453,-9.1826
3502,0.0296,-0.0155,-9.1666
3503,0.0095,-0.0182,-9.1511
3504,-0.0604,-0.0487,-9.1261
3505,0.0124,-0.0385,-9.105
3506,0.0256,-0.0316,-9.1335
3507,-0.0471,-0.0606,-9.1349
3508,-0.0044,-0.0427,-9.1458
3509,-0.0008,-0.0086,-9.1589
3510,-0.0717,-0.0333,-9.1406
3511,-0.0361,-0.0201,-9.1621
3512,-0.0202,-0.0061,-9.1676
3513,-0.0923,-0.0529,-9.1701
3514,-0.0412,-0.0413,-9.1688
3515,0.0081,-0.0141,-9.1479
3516,-0.0636,-0.0457,-9.1299
3517,-0.0374,-0.0556,-9.1347
3518,0.0174,-0.0182,-9.159
3519,-0.0513,-0.0115,-9.1568
3520,-0.0586,-0.0083,-9.167
3521,0.0041,0.0049,-9.1731
3522,-0.0459,-0.0262,-9.1544
3523,-0.0332,-0.031,-9.1525
3524,0.0277,-0.0104,-9.1682
3525,-0.0371,-0.021,-9.1815
3526,-0.0592,-0.0548,-9.183
3527,0.024,-0.0394,-9.1868
3528,-0.0077,-0.0163,-9.1853
3529,-0.0423,-0.0362,-9.1542
3530,0.0284,-0.023,-9.1451
3531,-0.0062,-0.0167,-9.1709
3532,-0.0449,-0.0313,-9.1554
3533,0.0304,-0.0271,-9.1748
3534,0.027,-0.025,-9.1842
3535,-0.025,-0.0329,-9.1555
3536,0.0201,-0.0274,-9.1568
3537,0.0276,-0.0254,-9.1491
3538,-0.0112,-0.0501,-9.1806
3539,0.0438,-0.0282,-9.2208
3540,0.0595,-0.0062,-9.1977
3541,0.0004,-0.0339,-9.1741
3542,0.0484,-0.0307,-9.2038
3543,0.0934,-0.023,-9.1752
3544,0.0345,-0.0476,-9.1303
3545,0.0427,-0.0326,-9.1473
3546,0.0831,-0.0047,-9.1507
3547,0.0285,-0.041,-9.141
3548,0.0485,-0.0599,-9.1163
3549,0.0992,-0.0349,-9.1242
3550,0.0306,-0.0339,-9.1467
3551,0.0228,-0.0385,-9.1577
3552,0.0753,-0.0297,-9.1813
3553,0.0324,-0.019,-9.1922
3554,0.0252,0.0022,-9.1829
3555,0.0774,0.0157,-9.1769
3556,0.0215,-0.0261,-9.2047
3557,0.007,-0.0513,-9.1958
3558,0.0792,-0.0128,-9.1543
3559,0.034,-0.0104,-9.152
3560,0.0044,-0.0369,-9.1554
3561,0.0669,-0.0221,-9.1281
3562,0.0243,-0.031,-9.1264
3563,-0.012,-0.0471,-9.1371
3564,0.0472,-0.0122,-9.1208
3565,0.0318,-0.0065,-9.1239
3566,-0.0083,-0.0355,-9.1451
3567,0.0549,-0.0132,-9.1603
3568,0.0718,-0.0163,-9.137
3569,0.0164,-0.0467,-9.1345
3570,0.0548,-0.0219,-9.1673
3571,0.0766,0.0041,-9.1696
3572,0.0009,-0.0154,-9.1518
3573,0.0202,-0.014,-9.1465
3574,0.0585,0.007,-9.1736
3575,-0.0084,-0.0063,-9.1892
3576,0.0239,0.0015,-9.1811
3577,0.052,0.0101,-9.1861
3578,-0.0315,-0.0104,-9.2029
3579,-0.009,-0.0355,-9.2078
3580,0.0506,-0.0358,-9.1885
3581,-0.0031,-0.0381,-9.1827
3582,0.0033,-0.0503,-9.1846
3583,0.0506,-0.03,-9.155
3584,-0.0198,-0.0285,-9.1279
3585,-0.0234,-0.0371,-9.1458
3586,0.0343,-0.0105,-9.1639
3587,-0.0247,-0.0275,-9.1599
3588,-0.0423,-0.057,-9.1462
3589,0.0288,-0.0261,-9.1456
3590,-0.0101,-0.0138,-9.1655
3591,-0.0365,-0.0301,-9.1657
3592,0.0239,-0.0063,-9.172
3593,-0.0219,-0.0058,-9.2029
3594,-0.0618,-0.0333,-9.2053
3595,0.0015,-0.0232,-9.1684
3596,-0.0098,-0.0148,-9.1784
