,xAcc,yAcc,zAcc
772,2.1558,0.7499,-8.9974
773,2.1195,0.8152,-9.0087
774,2.1238,0.8724,-8.9844
775,2.2082,0.8907,-8.9583
776,2.1815,0.8461,-8.9502
777,2.1495,0.8034,-8.938
778,2.2118,0.8197,-8.9632
779,2.1769,0.8211,-8.9668
780,2.159,0.8437,-8.9349
781,2.256,0.9569,-8.8896
782,2.2403,1.0023,-8.8855
783,2.2022,0.9732,-8.9268
784,2.2757,0.977,-8.949
785,2.2581,0.9439,-8.9774
786,2.1896,0.8911,-8.9674
787,2.2493,0.897,-8.9167
788,2.2584,0.8804,-8.899
789,2.1823,0.8188,-8.906
790,2.2285,0.7924,-8.8915
791,2.2469,0.7985,-8.8809
792,2.1904,0.8044,-8.8743
793,2.2456,0.8426,-8.8665
794,2.2856,0.8835,-8.8714
795,1.871,0.9921,-8.9016
796,2.1482,1.2022,-8.8005
797,2.6575,1.0474,-8.5848
798,2.3418,0.6779,-8.8823
799,2.2098,0.6524,-9.0247
800,2.2833,0.7635,-8.8326
801,2.2724,0.7949,-8.9113
802,2.2875,0.8351,-8.9836
803,2.3462,0.8985,-9.0186
804,2.2926,0.9055,-8.9586
805,2.318,0.914,-8.8636
806,2.4114,0.9934,-8.8164
807,2.3843,1.052,-8.7896
808,2.3593,1.0629,-8.7675
809,2.4415,1.052,-8.7088
810,2.3999,1.0123,-8.6339
811,2.3254,0.9606,-8.578
812,2.3889,0.9496,-8.5398
813,2.3748,0.9408,-8.5422
814,2.349,0.9027,-8.4808
815,2.4269,0.9433,-8.4227
816,2.3949,0.9903,-8.4402
817,2.3558,0.9892,-8.503
818,2.4388,1.023,-8.5798
819,2.4319,1.0173,-8.6255
820,2.3799,0.9824,-8.6456
821,2.4276,1.0058,-8.6555
822,2.411,1.026,-8.677
823,2.3554,1.0352,-8.6988
824,2.4295,1.1098,-8.727
825,2.4739,1.1793,-8.745
826,2.4214,1.1696,-8.7141
827,2.4597,1.1572,-8.7025
828,2.4775,1.1454,-8.7537
829,2.3994,1.089,-8.8196
830,2.4256,1.0391,-8.8691
831,2.4519,1.0152,-8.9251
832,2.384,0.9696,-8.974
833,2.4118,0.9286,-9.0283
834,2.4551,0.9095,-9.0867
835,2.3688,0.8842,-9.0715
836,2.3661,0.8986,-9.0391
837,2.4381,0.9623,-9.0087
838,2.4044,0.9807,-8.9557
839,2.416,1.0004,-8.914
840,2.4901,1.0499,-8.9277
841,2.4474,1.0711,-9.0191
842,2.4282,1.0588,-9.1296
843,2.5037,1.0239,-9.2265
844,2.466,0.9763,-9.2826
845,2.4131,0.9224,-9.3325
846,2.4706,0.9081,-9.3706
847,2.4523,0.8909,-9.3695
848,2.4197,0.8652,-9.3091
849,2.4994,0.9052,-9.2092
850,2.5025,0.9587,-9.1382
851,2.4812,1.0129,-9.0361
852,2.5791,1.0862,-8.9675
853,2.5704,1.0719,-8.9637
854,2.4851,0.9459,-8.9067
855,2.5391,0.8633,-8.8118
856,2.5519,0.877,-8.7486
857,2.479,0.8996,-8.6856
858,2.5364,1.0019,-8.5771
859,2.5846,1.1262,-8.4911
860,2.5328,1.1542,-8.4678
861,2.5991,1.1593,-8.4872
862,2.6361,1.1572,-8.4615
863,2.5501,1.1103,-8.4295
864,2.393,1.1872,-8.499
865,2.6672,1.388,-8.4969
866,2.9018,1.2713,-8.4145
867,2.6752,1.1235,-8.358
868,2.6084,1.2047,-8.3349
869,2.6049,1.2144,-8.3734
870,2.659,1.2394,-8.4146
871,2.7215,1.3209,-8.5066
872,2.6974,1.3387,-8.565
873,2.7464,1.2548,-8.5389
874,2.8022,1.1144,-8.5595
875,2.6784,0.9471,-8.5396
876,2.6204,0.8563,-8.5018
877,2.6626,0.8708,-8.5802
878,2.6022,0.8456,-8.7421
879,2.5804,0.7702,-8.878
880,2.6514,0.7532,-8.8249
881,2.6342,0.7801,-8.7113
882,2.6057,0.8228,-8.7298
883,2.7101,0.8965,-8.6989
884,2.7381,0.9646,-8.5513
885,2.6592,1.0139,-8.436
886,2.7054,1.0765,-8.3741
887,2.7308,1.1019,-8.333
888,2.6692,1.0458,-8.3802
889,2.7201,0.9983,-8.5284
890,2.7342,0.952,-8.654
891,2.6394,0.9111,-8.6662
892,2.6696,0.9037,-8.6278
893,2.7192,0.9056,-8.6263
894,2.6706,0.9435,-8.6662
895,2.7418,1.0665,-8.7178
896,2.8327,1.2383,-8.7429
897,2.7922,1.3188,-8.784
898,2.8098,1.3311,-8.8637
899,2.8411,1.2855,-8.9414
900,2.7562,1.1426,-9.0718
901,2.7475,1.0028,-9.2034
902,2.7825,0.9634,-9.2229
903,2.7025,0.9513,-9.1475
904,2.7147,0.9523,-9.0662
905,2.8033,0.9894,-8.9947
906,2.7552,1.0162,-8.9072
907,2.7414,1.0688,-8.8114
908,2.828,1.1577,-8.7065
909,2.8031,1.1743,-8.6095
910,2.752,1.1039,-8.5528
911,2.8044,1.0285,-8.5926
912,2.7586,0.9164,-8.629
913,2.6999,0.8542,-8.6149
914,2.7815,0.9092,-8.6174
915,2.7896,0.9754,-8.6423
916,2.7536,1.0087,-8.6616
917,2.8072,1.0687,-8.6558
918,2.7997,1.0816,-8.6264
919,2.7702,1.056,-8.5974
920,2.8436,1.1017,-8.6012
921,2.862,1.1237,-8.6347
922,2.8106,1.0562,-8.6766
923,2.83,1.0209,-8.7135
924,2.8333,1.011,-8.7536
925,2.7786,0.9464,-8.7815
926,2.8209,0.9485,-8.7984
927,2.8523,0.9565,-8.8315
928,2.7714,0.9054,-8.836
929,2.7827,0.9113,-8.7848
930,2.8322,0.962,-8.7537
931,2.7958,0.9846,-8.7265
932,2.8214,1.0025,-8.6965
933,2.86,1.0323,-8.6851
934,2.7949,0.997,-8.6539
935,2.7917,0.9518,-8.6721
936,2.8567,0.9462,-8.7345
937,2.8012,0.9156,-8.7446
938,2.8065,0.8725,-8.7387
939,2.8713,0.8828,-8.7547
940,2.8112,0.9035,-8.7588
941,2.803,0.9173,-8.7462
942,2.8993,0.9819,-8.735
943,2.8819,1.0212,-8.6861
944,2.838,1.0287,-8.6359
945,2.9271,1.0602,-8.6771
946,2.9262,1.0391,-8.7472
947,2.8674,0.9818,-8.7669
948,2.9143,0.9882,-8.7524
949,2.8927,1.005,-8.8109
950,2.8314,0.9572,-8.9516
951,2.9132,0.9035,-9.0828
952,2.9442,0.8377,-9.1763
953,2.8817,0.7772,-9.2014
954,2.9275,0.801,-9.1801
955,2.9574,0.8365,-9.1494
956,2.9093,0.8431,-9.128
957,2.9721,0.8986,-9.0856
958,3.0393,0.937,-9.0732
959,2.9869,0.909,-9.0958
960,3.0134,0.9297,-9.1024
961,3.0202,0.9573,-8.9802
962,2.8908,0.9165,-8.8354
963,2.9021,0.9134,-8.7809
964,2.9844,0.9783,-8.722
965,2.9355,1.0085,-8.671
966,2.9623,1.0331,-8.5951
967,3.045,1.1045,-8.5484
968,3.0297,1.1163,-8.5908
969,3.0583,1.074,-8.6616
970,3.1533,1.0638,-8.6669
971,3.1133,1.0217,-8.6429
972,3.0941,1.0068,-8.6597
973,3.152,1.0624,-8.6618
974,3.0674,1.0368,-8.6456
975,3.0318,0.969,-8.6368
976,3.1206,0.9489,-8.6373
977,3.1118,0.9355,-8.6654
978,3.0871,0.9292,-8.6662
979,3.1844,0.9391,-8.6115
980,3.1816,0.9272,-8.5431
981,3.1282,0.8946,-8.5234
982,3.2124,0.8913,-8.5148
983,3.2156,0.8837,-8.4678
984,3.182,0.8466,-8.4459
985,3.2656,0.861,-8.4505
986,3.2776,0.9107,-8.4513
987,3.1869,0.9249,-8.405
988,3.2131,0.9543,-8.3104
989,3.264,0.9919,-8.2442
990,3.2078,1.0025,-8.1975
991,3.2603,1.0352,-8.1787
992,3.3067,1.0529,-8.1767
993,3.2164,0.9948,-8.1571
994,3.2271,0.9428,-8.1527
995,3.2674,0.9038,-8.1947
996,3.2009,0.8801,-8.2405
997,3.2289,0.9071,-8.2598
998,3.2899,0.9439,-8.2646
999,3.2327,0.9348,-8.2306
1000,3.2427,0.915,-8.1949
1001,3.2924,0.9244,-8.2097
1002,3.2373,0.8932,-8.2257
1003,3.2481,0.8728,-8.2493
1004,3.3324,0.8906,-8.3126
1005,3.3027,0.8794,-8.3469
1006,3.2702,0.854,-8.3403
1007,3.3235,0.8779,-8.3861
1008,3.2822,0.895,-8.4836
1009,3.2523,0.8783,-8.5215
1010,3.3271,0.8928,-8.5169
1011,3.3082,0.8998,-8.5268
1012,3.2872,0.875,-8.5473
1013,3.3599,0.8805,-8.5776
1014,3.3473,0.8717,-8.6145
1015,3.2936,0.8181,-8.6331
1016,3.3492,0.7717,-8.63
1017,3.342,0.7344,-8.6195
1018,3.2557,0.7223,-8.6086
1019,3.3169,0.7717,-8.6018
1020,3.3528,0.8303,-8.6087
1021,3.3129,0.8401,-8.606
1022,3.36,0.8825,-8.5882
1023,3.3694,0.9344,-8.5748
1024,3.3009,0.9274,-8.5799
1025,3.3319,0.9398,-8.6049
1026,3.3771,0.9656,-8.6166
1027,3.3067,0.9511,-8.6043
1028,3.34,0.9476,-8.5905
1029,3.4117,0.9857,-8.5774
1030,3.3445,0.9835,-8.5743
1031,3.3542,0.9804,-8.5889
1032,3.4388,1.0187,-8.5645
1033,3.3975,0.9967,-8.5452
1034,3.3955,0.9682,-8.5248
1035,3.4458,0.9761,-8.5195
1036,3.3786,0.9495,-8.5144
1037,3.3775,0.9339,-8.4585
1038,3.4493,0.9492,-8.4347
1039,3.4066,0.9172,-8.4621
1040,3.3751,0.8769,-8.505
1041,3.4258,0.8787,-8.542
1042,3.3911,0.8686,-8.5503
1043,3.3594,0.8581,-8.5278
1044,3.4061,0.8751,-8.5041
1045,3.3668,0.8487,-8.4978
1046,3.3479,0.7951,-8.5066
1047,3.4337,0.8063,-8.484
1048,3.4185,0.8348,-8.4547
1049,3.3524,0.8386,-8.4551
1050,3.4359,0.8788,-8.4704
1051,3.4601,0.9098,-8.4706
1052,3.4019,0.9068,-8.4706
1053,3.4485,0.9249,-8.4847
1054,3.449,0.9425,-8.5041
1055,3.3715,0.924,-8.5251
1056,3.4279,0.9312,-8.5396
1057,3.4708,0.9324,-8.5521
1058,3.4008,0.9201,-8.5608
1059,3.438,0.9298,-8.5735
1060,3.4711,0.9193,-8.5933
1061,3.3956,0.8918,-8.6008
1062,3.4191,0.8613,-8.5977
1063,3.4689,0.8611,-8.6032
1064,3.3847,0.8209,-8.6209
1065,3.3884,0.7887,-8.6217
1066,3.459,0.818,-8.5967
1067,3.4129,0.8099,-8.6052
1068,3.4129,0.821,-8.6108
1069,3.4816,0.8789,-8.6136
1070,3.4544,0.8971,-8.5778
1071,3.4414,0.8775,-8.4823
1072,3.5008,0.904,-8.4131
1073,3.4575,0.9161,-8.3881
1074,3.4258,0.8885,-8.4128
1075,3.4996,0.8893,-8.4465
1076,3.4689,0.878,-8.4709
1077,3.4422,0.8705,-8.4657
1078,3.5256,0.9198,-8.4462
1079,3.5013,0.9631,-8.4695
1080,3.4391,0.9617,-8.5113
1081,3.5238,0.9762,-8.566
1082,3.5488,0.9426,-8.5935
1083,3.4691,0.8564,-8.5891
1084,3.5233,0.8546,-8.5963
1085,3.5428,0.8865,-8.6443
1086,3.471,0.8869,-8.6719
1087,3.5345,0.9114,-8.6755
1088,3.5646,0.9314,-8.7087
1089,3.4918,0.8889,-8.719
1090,3.5116,0.8248,-8.7052
1091,3.5329,0.7923,-8.6739
1092,3.4763,0.7667,-8.6603
1093,3.515,0.7895,-8.631
1094,3.5826,0.8314,-8.6224
1095,3.55,0.8079,-8.6185
1096,3.576,0.7939,-8.5695
1097,3.611,0.7943,-8.5596
1098,3.5277,0.761,-8.5666
1099,3.521,0.7659,-8.5465
1100,3.5801,0.7903,-8.5155
1101,3.5262,0.7794,-8.4856
1102,3.5301,0.7736,-8.4756
1103,3.6202,0.8125,-8.4786
1104,3.5821,0.8376,-8.4522
1105,3.5527,0.8204,-8.3926
1106,3.6457,0.8314,-8.3573
1107,3.6221,0.835,-8.3599
1108,3.5955,0.8481,-8.3241
1109,3.6933,0.8985,-8.2704
1110,3.6781,0.9311,-8.2534
1111,3.6422,0.9411,-8.2525
1112,3.72,0.9481,-8.2679
1113,3.711,0.9418,-8.2536
1114,3.644,0.9136,-8.209
1115,3.6935,0.9238,-8.2421
1116,3.7009,0.9331,-8.2854
1117,3.6527,0.9057,-8.3418
1118,3.7188,0.9153,-8.4049
1119,3.7274,0.9054,-8.4229
1120,3.6515,0.8565,-8.3964
1121,3.7095,0.8671,-8.3476
1122,3.7377,0.888,-8.3971
1123,3.6608,0.8839,-8.4411
1124,3.7,0.8903,-8.4131
1125,3.7439,0.881,-8.4213
1126,3.6868,0.8413,-8.4454
1127,3.7182,0.8396,-8.4472
1128,3.743,0.8722,-8.432
1129,3.6549,0.8562,-8.4112
1130,3.6741,0.8459,-8.3993
1131,3.7413,0.8656,-8.3995
1132,3.682,0.8458,-8.3666
1133,3.68,0.8205,-8.3122
1134,3.7533,0.8495,-8.3019
1135,3.725,0.86,-8.2998
1136,3.7398,0.8793,-8.2988
1137,3.8119,0.9315,-8.2932
1138,3.7569,0.9369,-8.2794
1139,3.7446,0.9333,-8.2671
1140,3.8376,0.9708,-8.235
1141,3.8052,0.978,-8.2326
1142,3.7685,0.944,-8.2626
1143,3.8506,0.9472,-8.2861
1144,3.8238,0.9504,-8.3183
1145,3.7611,0.9269,-8.3506
1146,3.8128,0.9362,-8.3386
1147,3.8056,0.9487,-8.305
1148,3.7482,0.9213,-8.304
1149,3.8147,0.9391,-8.3004
1150,3.833,0.9595,-8.3246
1151,3.7758,0.9389,-8.3569
1152,3.8329,0.9339,-8.3832
1153,3.8398,0.9238,-8.4168
1154,3.7659,0.8915,-8.438
1155,3.8176,0.8616,-8.4685
1156,3.8693,0.8724,-8.5186
1157,3.8139,0.8913,-8.5312
1158,3.8413,0.9232,-8.5031
1159,3.8939,0.9621,-8.4707
1160,3.8477,0.9669,-8.404
1161,3.8798,1.0018,-8.3553
1162,3.9428,1.0539,-8.3351
1163,3.8716,1.0502,-8.2913
1164,3.8827,1.0477,-8.235
1165,3.9625,1.1203,-8.1691
1166,3.9133,1.1706,-8.1147
1167,3.9193,1.1653,-8.0909
1168,3.9764,1.1501,-8.0819
1169,3.9173,1.0859,-8.1033
1170,3.8982,1.0125,-8.1167
1171,3.9704,0.9908,-8.1243
1172,3.9324,0.9447,-8.113
1173,3.8902,0.8688,-8.0917
1174,3.9441,0.8545,-8.133
1175,3.9114,0.8493,-8.2186
1176,3.8695,0.8304,-8.2817
1177,3.9388,0.8984,-8.2646
1178,3.95,0.9868,-8.2332
1179,3.9255,1.0402,-8.1783
1180,4.0018,1.0834,-8.1065
1181,3.9966,1.0594,-8.1212
1182,3.9409,0.9809,-8.1887
1183,3.9832,0.9551,-8.2428
1184,4.0018,0.9678,-8.2658
1185,3.9523,0.9513,-8.3374
1186,3.9735,0.9768,-8.4284
1187,3.9839,1.0203,-8.4763
1188,3.9136,1.0138,-8.458
1189,3.9538,1.021,-8.4193
1190,3.9893,1.0133,-8.4243
1191,3.937,0.9694,-8.4142
1192,3.9667,0.985,-8.4003
1193,4.0168,1.0321,-8.3963
1194,3.9785,1.046,-8.3714
1195,4.0156,1.0807,-8.3229
1196,4.0981,1.1598,-8.2907
1197,4.0508,1.1732,-8.2418
1198,4.0453,1.2101,-8.189
1199,4.1181,1.3149,-8.1605
1200,4.083,1.3242,-8.1207
1201,4.0711,1.2922,-8.0981
1202,4.129,1.2927,-8.0955
1203,4.0833,1.2512,-8.0881
1204,4.0495,1.1918,-8.1035
1205,4.0955,1.188,-8.1097
1206,4.0579,1.175,-8.1362
1207,4.0255,1.1375,-8.1789
1208,4.0875,1.1356,-8.1869
1209,4.0509,1.1131,-8.2232
1210,4.0061,1.0809,-8.2639
1211,4.0869,1.1183,-8.2538
1212,4.0882,1.1622,-8.2131
1213,4.0485,1.1721,-8.1635
1214,4.1095,1.2038,-8.1003
1215,4.1169,1.2417,-8.0427
1216,4.0631,1.2471,-8.0366
1217,4.1106,1.2494,-8.0683
1218,4.1361,1.2285,-8.1058
1219,4.0685,1.1785,-8.134
1220,4.0807,1.1527,-8.1373
1221,4.097,1.1366,-8.1595
1222,4.0498,1.1041,-8.1605
1223,4.1024,1.0799,-8.1551
1224,4.1381,1.0898,-8.1537
1225,4.0656,1.0653,-8.1457
1226,4.0933,1.0493,-8.1534
1227,4.1331,1.0682,-8.1655
1228,4.0515,1.0505,-8.1877
1229,4.0729,1.0662,-8.2004
1230,4.1514,1.1407,-8.1948
1231,4.0797,1.1768,-8.1873
1232,4.0787,1.2039,-8.1766
1233,4.166,1.2522,-8.1728
1234,4.1047,1.2398,-8.1524
1235,4.0674,1.2134,-8.1287
1236,4.1487,1.2398,-8.1698
1237,4.119,1.2434,-8.1929
1238,4.1078,1.2149,-8.2096
1239,4.2043,1.2259,-8.2499
1240,4.1724,1.2329,-8.2693
1241,4.1225,1.2194,-8.2814
1242,4.1791,1.2388,-8.309
1243,4.1608,1.2253,-8.3316
1244,4.1225,1.1639,-8.3601
1245,4.1708,1.1423,-8.4096
1246,4.1463,1.1056,-8.4207
1247,4.0832,1.0543,-8.4034
1248,4.1248,1.0717,-8.3992
1249,4.1321,1.093,-8.3764
1250,4.0889,1.0758,-8.3066
1251,4.1452,1.1215,-8.2478
1252,4.1751,1.175,-8.1859
1253,4.1077,1.1111,-8.1317
1254,4.1175,1.0571,-8.08
1255,4.1223,1.0442,-8.0138
1256,4.0436,1.029,-7.9634
1257,4.0867,1.0743,-7.937
1258,4.152,1.1296,-7.9445
1259,4.0004,1.167,-7.9616
1260,3.9974,1.2459,-7.9099
1261,4.295,1.1032,-7.9855
1262,4.3054,0.8457,-8.2873
1263,4.1468,0.8669,-8.3625
1264,4.1619,0.9833,-8.251
1265,4.129,1.0085,-8.2609
1266,4.1305,1.0036,-8.2824
1267,4.1938,1.035,-8.2394
1268,4.1197,1.0114,-8.2152
1269,4.0917,0.9708,-8.1811
1270,4.181,1.0131,-8.1454
1271,4.148,1.0395,-8.1361
1272,4.1109,1.0418,-8.112
1273,4.1787,1.0851,-8.1072
1274,4.1664,1.0955,-8.1144
1275,4.1384,1.0611,-8.1326
1276,4.2026,1.0635,-8.167
1277,4.1789,1.0473,-8.1917
1278,4.1147,0.9818,-8.23
1279,4.1652,0.9577,-8.2985
1280,4.1706,0.9412,-8.3318
1281,4.1133,0.8888,-8.3288
1282,4.1478,0.8852,-8.3157
1283,4.1537,0.9365,-8.2545
1284,4.1121,1.0018,-8.1747
1285,4.2076,1.1269,-8.1584
1286,4.2627,1.2292,-8.2052
1287,4.1842,1.2198,-8.2447
1288,4.1875,1.184,-8.2897
1289,4.198,1.1369,-8.3159
1290,4.1385,1.0256,-8.2948
1291,4.1833,0.9375,-8.2789
1292,4.2405,0.9621,-8.3141
1293,4.1803,1.0179,-8.321
1294,4.2147,1.085,-8.2411
1295,4.2773,1.1703,-8.1467
1296,4.2315,1.2061,-8.0933
1297,4.2587,1.1984,-8.0648
1298,4.2875,1.2008,-8.0142
1299,4.196,1.1404,-8.0075
1300,4.1753,1.0443,-8.0299
1301,4.2412,1.0011,-8.0053
1302,4.2181,0.9541,-7.9712
1303,4.1968,0.9443,-7.9486
1304,4.2479,0.9796,-7.9283
1305,4.1927,0.9777,-7.9314
1306,4.1262,0.9373,-7.9687
1307,4.1812,0.8845,-8.0616
1308,4.1593,0.8194,-8.1185
1309,4.1053,0.7444,-8.1297
1310,4.1596,0.7155,-8.165
1311,4.143,0.7102,-8.214
1312,4.0899,0.6794,-8.2229
1313,4.1669,0.6834,-8.2273
1314,4.1722,0.7021,-8.2653
1315,4.1002,0.7031,-8.2861
1316,4.1595,0.7242,-8.3041
1317,4.1852,0.7577,-8.3391
1318,4.1399,0.7848,-8.3319
1319,4.2166,0.8509,-8.267
1320,4.2812,0.9352,-8.1856
1321,4.2469,1.0168,-8.0708
1322,4.2596,1.0729,-7.9693
1323,4.2251,1.0065,-7.9403
1324,4.1055,0.8335,-8.0123
1325,4.1197,0.7066,-8.1806
1326,4.1692,0.6271,-8.3339
1327,4.077,0.5171,-8.4254
1328,4.0859,0.4802,-8.4894
1329,4.1855,0.5418,-8.4767
1330,4.1402,0.5988,-8.4626
1331,4.1378,0.6744,-8.4431
1332,4.2202,0.7915,-8.3468
1333,4.2043,0.8617,-8.2503
1334,4.2045,0.9323,-8.1845
1335,4.273,1.0209,-8.0976
1336,4.2287,1.0318,-8.0041
1337,4.1974,1.0188,-7.9874
1338,4.2775,1.0726,-7.9725
1339,4.2582,1.0986,-7.9049
1340,4.2256,1.0817,-7.8718
1341,4.3187,1.118,-7.8829
1342,4.3247,1.1118,-7.919
1343,4.2848,1.0415,-7.9475
1344,4.3368,0.9848,-7.9246
1345,4.2786,0.9151,-7.8803
1346,4.17,0.8309,-7.896
1347,4.1926,0.7569,-7.9869
1348,4.1602,0.6683,-8.073
1349,4.0781,0.6016,-8.1834
1350,4.1734,0.6974,-8.3486
1351,4.2626,0.7944,-8.4362
1352,4.1897,0.7495,-8.3653
1353,4.2034,0.7432,-8.2715
1354,4.2318,0.7361,-8.2826
1355,4.1341,0.6396,-8.3225
1356,4.1287,0.5247,-8.3121
1357,4.1291,0.4395,-8.2858
1358,4.0366,0.3528,-8.2688
1359,4.0557,0.3277,-8.2754
1360,4.113,0.3774,-8.2684
1361,4.0706,0.3939,-8.246
1362,4.0938,0.4496,-8.208
1363,4.1511,0.5498,-8.1649
1364,4.0942,0.5656,-8.1421
1365,4.0829,0.5257,-8.1286
1366,4.1333,0.5089,-8.146
1367,4.0857,0.4635,-8.2215
1368,4.0923,0.4404,-8.3081
1369,4.1759,0.4832,-8.3165
1370,4.1373,0.4779,-8.2855
1371,4.0885,0.444,-8.257
1372,4.1395,0.427,-8.2656
1373,4.1035,0.3857,-8.2798
1374,4.0355,0.3298,-8.2796
1375,4.0899,0.3399,-8.3252
1376,4.0953,0.379,-8.4151
1377,4.0682,0.3975,-8.441
1378,4.1506,0.4574,-8.4228
1379,4.1533,0.5007,-8.3743
1380,4.0905,0.4995,-8.3308
1381,4.1463,0.5286,-8.3198
1382,4.1678,0.5618,-8.2866
1383,4.1232,0.526,-8.2507
1384,4.1447,0.4956,-8.1959
1385,4.1443,0.5029,-8.1521
1386,4.0846,0.5043,-8.1261
1387,4.1174,0.5346,-8.1229
1388,4.1446,0.5417,-8.1584
1389,4.0881,0.5043,-8.182
1390,4.1326,0.5158,-8.1884
1391,4.1868,0.5503,-8.2012
1392,4.1053,0.5162,-8.205
1393,4.0763,0.4364,-8.2074
1394,4.1073,0.3666,-8.2181
1395,4.0347,0.2798,-8.2535
1396,4.0272,0.2418,-8.3024
1397,4.0864,0.2561,-8.32
1398,4.0262,0.244,-8.286
1399,4.0284,0.2682,-8.285
1400,4.1259,0.3555,-8.318
1401,4.1035,0.422,-8.3178
1402,4.0725,0.4477,-8.2981
1403,4.1307,0.4676,-8.2634
1404,4.1094,0.4266,-8.243
1405,4.0583,0.3738,-8.253
1406,4.1035,0.3723,-8.254
1407,4.0843,0.3557,-8.2473
1408,4.0326,0.3574,-8.2324
1409,4.0906,0.4304,-8.2074
1410,4.1051,0.4884,-8.1483
1411,4.0804,0.5069,-8.1162
1412,4.1474,0.5371,-8.139
1413,4.1474,0.5258,-8.1144
1414,4.0537,0.4662,-8.0966
1415,4.0777,0.4643,-8.1518
1416,4.0889,0.4751,-8.2253
1417,4.0295,0.4271,-8.2614
1418,4.0907,0.4062,-8.2848
1419,4.1399,0.4377,-8.3282
1420,4.077,0.4387,-8.3441
1421,4.0915,0.4236,-8.3395
1422,4.1316,0.4337,-8.352
1423,4.057,0.4142,-8.357
1424,4.0723,0.3772,-8.3928
1425,4.1367,0.3665,-8.4339
1426,4.0602,0.3291,-8.4224
1427,4.0395,0.2821,-8.4054
1428,4.0869,0.2831,-8.3981
1429,4.0297,0.2675,-8.3922
1430,4.015,0.2696,-8.3962
1431,4.0909,0.3547,-8.3768
1432,4.0718,0.4039,-8.3777
1433,4.0587,0.403,-8.3904
1434,4.137,0.4689,-8.3506
1435,4.1248,0.5235,-8.3241
1436,4.0957,0.5343,-8.324
1437,4.1735,0.5564,-8.3153
1438,4.1458,0.5354,-8.3288
1439,4.0658,0.4891,-8.3378
1440,4.1208,0.4671,-8.3685
1441,4.1204,0.4218,-8.4473
1442,4.0696,0.3654,-8.4535
1443,4.126,0.3663,-8.4453
1444,4.1211,0.3742,-8.4579
1445,4.066,0.3382,-8.4634
1446,4.1293,0.345,-8.4538
1447,4.1612,0.3554,-8.4092
1448,4.0942,0.3126,-8.3737
1449,4.1388,0.3195,-8.3685
1450,4.1953,0.3609,-8.354
1451,4.1255,0.3715,-8.3192
1452,4.1518,0.3895,-8.3003
1453,4.2019,0.4111,-8.275
1454,4.1772,0.3734,-8.2526
1455,4.2332,0.4006,-8.2685
1456,4.2146,0.5256,-8.2344
1457,4.0734,0.5669,-8.1663
1458,4.1043,0.5548,-8.1884
1459,4.211,0.5556,-8.2174
1460,4.176,0.5269,-8.1947
1461,4.1773,0.4994,-8.17
1462,4.2348,0.4933,-8.1977
1463,4.1671,0.4692,-8.2492
1464,4.1452,0.4267,-8.2782
1465,4.2082,0.4204,-8.2664
1466,4.154,0.4218,-8.2141
1467,4.1315,0.4246,-8.2037
1468,4.2113,0.4885,-8.1922
1469,4.1886,0.523,-8.1463
1470,4.1611,0.4977,-8.137
1471,4.2327,0.4797,-8.1561
1472,4.1937,0.4325,-8.1295
1473,4.1431,0.3779,-8.0943
1474,4.2111,0.3788,-8.1073
1475,4.1932,0.3603,-8.0839
1476,4.1458,0.3432,-8.0638
1477,4.2332,0.3886,-8.0807
1478,4.2526,0.4206,-8.1053
1479,4.2008,0.4481,-8.1144
1480,4.2638,0.5208,-8.1213
1481,4.2757,0.5429,-8.1544
1482,4.1997,0.4947,-8.2118
1483,4.249,0.4623,-8.2523
1484,4.275,0.4525,-8.2528
1485,4.1909,0.4512,-8.2587
1486,4.2524,0.4642,-8.2503
1487,4.3174,0.5047,-8.2288
1488,4.2452,0.5004,-8.1887
1489,4.2421,0.4959,-8.1609
1490,4.2885,0.5347,-8.1591
1491,4.2251,0.513,-8.1186
1492,4.2313,0.5016,-8.075
1493,4.2966,0.5523,-8.0062
1494,4.233,0.5768,-7.9362
1495,4.2343,0.6076,-7.9397
1496,4.2841,0.6422,-7.9753
1497,4.2321,0.5849,-8.0204
1498,4.2338,0.513,-8.0596
1499,4.2989,0.4858,-8.1153
1500,4.2588,0.4223,-8.1796
1501,4.2126,0.3401,-8.2256
1502,4.2777,0.3327,-8.2642
1503,4.2723,0.3586,-8.276
1504,4.2138,0.3619,-8.2304
1505,4.2731,0.395,-8.175
1506,4.2872,0.4393,-8.1343
1507,4.2272,0.4863,-8.1245
1508,4.2722,0.5937,-8.1261
1509,4.3126,0.6813,-8.0774
1510,4.2991,0.6921,-8.0181
1511,4.3587,0.7047,-8.0245
1512,4.3534,0.7003,-8.0474
1513,4.2797,0.6573,-8.049
1514,4.3111,0.6137,-8.0835
1515,4.3149,0.5952,-8.0854
1516,4.2619,0.5802,-8.0691
1517,4.3106,0.5791,-8.0912
1518,4.3332,0.5831,-8.0755
1519,4.2546,0.5362,-8.0536
1520,4.2877,0.5249,-8.0908
1521,4.3378,0.5896,-8.1015
1522,4.271,0.6173,-8.0368
1523,4.2975,0.6206,-8.0426
1524,4.3521,0.6285,-8.1
1525,4.2919,0.5796,-8.1113
1526,4.2948,0.5551,-8.083
1527,4.3477,0.5914,-8.0306
1528,4.2794,0.5793,-8.0181
1529,4.2634,0.5652,-8.0303
1530,4.3398,0.5805,-8.0653
1531,4.276,0.5487,-8.1267
