,xGyr,yGyr,zGyr
2118,-0.000836,-0.000851,-0.49807
2119,0.00072,-0.001416,-0.527565
2120,0.002181,-0.001419,-0.559768
2121,0.001881,-0.001095,-0.580764
2122,0.00202,-0.000706,-0.584975
2123,0.001963,-0.000721,-0.587829
2124,0.001854,-0.000872,-0.60735
2125,0.001884,-0.000906,-0.641404
2126,0.001388,-0.00095,-0.682222
2127,0.001373,-0.000187,-0.720436
2128,0.000604,-0.001443,-0.749618
2129,-0.001067,-0.002491,-0.764978
2130,-0.001435,-0.001553,-0.77056
2131,-2.2e-05,-0.000617,-0.777885
2132,0.000582,-0.000144,-0.786332
2133,-0.00038,-0.0013,-0.797038
2134,0.000742,-0.001567,-0.810161
2135,0.003278,-0.001123,-0.822242
2136,0.003089,-0.000629,-0.834564
2137,0.00209,0.000236,-0.846675
2138,0.003264,0.00028,-0.851764
2139,0.003587,0.000327,-0.845726
2140,0.004688,-0.000343,-0.835612
2141,0.007798,-0.00044,-0.827438
2142,0.006779,-0.000161,-0.82339
2143,0.00409,-0.000968,-0.814516
2144,0.003695,-0.001832,-0.802145
2145,0.003251,-0.001032,-0.792979
2146,0.000922,-0.001074,-0.784095
2147,-0.00084,-0.000614,-0.779315
2148,-0.00122,0.000287,-0.772264
2149,-0.000938,-0.00023,-0.765135
2150,0.000572,-0.001527,-0.756972
2151,0.00317,-0.001984,-0.743336
2152,0.003477,-0.001638,-0.732342
2153,0.000147,-0.001925,-0.718238
2154,0.001716,-0.000383,-0.709815
2155,0.004517,-6.5e-05,-0.709119
2156,0.004659,-0.000167,-0.697351
2157,0.00427,0.000193,-0.679997
2158,0.003743,-0.000247,-0.667875
2159,0.002811,-0.000733,-0.669009
2160,0.001806,-0.000442,-0.672802
2161,0.004088,0.000441,-0.667626
2162,0.006047,0.000284,-0.660638
2163,0.006013,-9e-06,-0.660944
2164,0.004988,1e-05,-0.672863
2165,0.004167,-0.000251,-0.686199
2166,0.004575,0.000249,-0.694773
2167,0.003886,9.6e-05,-0.690672
2168,0.002677,-0.00085,-0.671715
2169,0.00131,-0.001049,-0.646847
2170,-0.001319,-0.001316,-0.62973
2171,-0.000863,-0.001918,-0.626281
2172,0.001396,-0.00189,-0.621804
2173,0.001565,-0.000649,-0.613201
2174,0.002062,1.2e-05,-0.597513
2175,0.001793,-0.001118,-0.568604
2176,0.001149,-0.002065,-0.539442
2177,0.00108,-0.002011,-0.519794
2178,0.001388,-0.001217,-0.509491
2179,0.003283,2.2e-05,-0.50559
2180,0.004909,0.000794,-0.505943
2181,0.003879,0.000458,-0.503691
2182,0.003229,-1.6e-05,-0.496721
2183,0.002725,0.000221,-0.488846
2184,0.001595,-0.000454,-0.482085
2185,0.001355,-0.000921,-0.482123
2186,0.00116,-0.000621,-0.484129
2187,0.00125,-0.000773,-0.482279
2188,-0.000317,-0.001436,-0.482579
2189,-0.00077,-0.002246,-0.485798
2190,0.000629,-0.00237,-0.488185
2191,0.001605,-0.000629,-0.486449
2192,0.001656,0.00036,-0.481788
2193,0.002571,0.000617,-0.479723
2194,0.00305,0.001018,-0.472513
2195,0.001748,-0.000508,-0.455846
2196,0.001929,-0.001016,-0.439077
2197,0.002061,-0.00045,-0.427174
2198,0.002365,-0.000422,-0.4163
2199,0.003772,0.000349,-0.405986
2200,0.004559,0.000169,-0.404332
2201,0.003561,-0.000429,-0.4077
2202,0.002056,0.000448,-0.412685
2203,0.002011,0.000309,-0.41797
2204,0.001878,6e-06,-0.421977
2205,0.000971,0.000138,-0.424681
2206,0.001201,-0.000557,-0.418147
2207,0.000936,-0.001107,-0.408161
2208,0.000143,-0.001265,-0.409098
2209,0.001174,-0.000325,-0.421157
2210,0.000304,0.000424,-0.435974
2211,-0.001178,-0.001127,-0.44995
2212,0.000546,-0.001696,-0.457416
2213,0.002407,-0.000895,-0.46375
2214,0.003703,-0.000375,-0.470968
2215,0.005003,0.000549,-0.472859
2216,0.005483,0.000937,-0.47055
2217,0.005399,0.001895,-0.471869
2218,0.00404,0.000655,-0.481452
2219,0.002958,-0.000971,-0.490997
2220,0.002995,0.000423,-0.495399
2221,0.002713,0.000342,-0.497712
2222,0.001366,-0.001292,-0.496208
2223,0.001836,-0.001339,-0.486817
2224,0.003485,-0.0001,-0.477448
2225,0.004691,0.001239,-0.475304
2226,0.004531,0.001825,-0.4765
2227,0.003741,0.001603,-0.477409
2228,0.004213,0.000373,-0.482531
2229,0.004489,-0.000104,-0.493546
2230,0.004121,0.001328,-0.508687
2231,0.003381,0.002234,-0.520757
2232,0.003782,0.001795,-0.524216
2233,0.005491,0.000817,-0.517858
2234,0.006599,0.000321,-0.512931
2235,0.006325,0.000519,-0.51282
2236,0.004044,0.000729,-0.515372
2237,0.002956,0.001031,-0.522519
2238,0.003995,0.00126,-0.52799
2239,0.005214,0.001255,-0.525861
2240,0.005701,0.002567,-0.511048
2241,0.004876,0.002423,-0.493305
2242,0.004827,0.001257,-0.482001
2243,0.004636,0.000537,-0.47232
2244,0.005425,2.3e-05,-0.456583
2245,0.006435,0.000419,-0.435604
2246,0.005379,-0.000372,-0.424753
2247,0.004945,-0.000253,-0.42519
2248,0.005356,0.000477,-0.42687
2249,0.00418,-0.0001,-0.433955
2250,0.003841,0.000578,-0.439754
2251,0.00421,0.000923,-0.437644
2252,0.004298,0.000678,-0.438637
2253,0.004177,0.001153,-0.444226
2254,0.001876,0.001193,-0.451775
2255,0.00207,0.000479,-0.45475
2256,0.003645,0.000374,-0.453464
2257,0.002344,0.000574,-0.458071
2258,0.001433,2.8e-05,-0.464539
2259,0.001329,0.000254,-0.462534
2260,0.001682,0.000671,-0.450193
2261,0.000745,0.000823,-0.439596
2262,0.000142,0.000862,-0.438461
2263,0.001549,5.9e-05,-0.435597
2264,0.001183,-0.000242,-0.42586
2265,0.000724,-0.000102,-0.416117
2266,0.00234,-0.000908,-0.405945
2267,0.003791,-0.000367,-0.401064
2268,0.003488,0.000522,-0.398019
2269,0.003157,-0.000449,-0.390125
2270,0.002619,-0.000901,-0.382917
2271,0.001872,9.5e-05,-0.375485
2272,0.001639,0.000661,-0.370113
2273,0.002476,0.000551,-0.368141
2274,0.002892,0.000341,-0.367802
2275,0.001202,0.000677,-0.369428
2276,0.000865,4.8e-05,-0.370944
2277,0.000782,-0.000393,-0.374208
2278,-1e-05,0.00054,-0.380157
2279,0.000843,-2.7e-05,-0.383579
2280,0.001127,0.000111,-0.386019
2281,0.001414,0.001362,-0.38832
2282,0.002514,0.00025,-0.390243
2283,0.001481,-0.00084,-0.396305
2284,-0.000229,-0.001227,-0.404282
2285,0.000605,-0.000511,-0.412242
2286,0.001421,-0.000284,-0.422054
2287,0.001761,-0.000596,-0.430038
2288,0.002556,0.00048,-0.433429
2289,0.002759,-0.000134,-0.427473
2290,0.001176,-0.001363,-0.41502
2291,-0.000596,-0.002168,-0.406336
2292,0.000525,-0.00165,-0.403893
2293,0.000711,-0.000596,-0.402616
2294,0.001132,-0.000507,-0.399219
2295,0.000961,-0.00137,-0.396754
2296,0.000489,-0.001233,-0.391535
2297,0.000872,-0.000529,-0.379472
2298,-0.000205,-0.000591,-0.36462
2299,-7.9e-05,-0.00078,-0.356105
2300,-0.000253,-0.001129,-0.35091
2301,-0.000484,-0.000781,-0.347671
2302,0.00014,-0.000531,-0.342394
2303,0.000304,-0.001322,-0.330894
2304,0.000621,-0.000808,-0.323473
2305,0.001021,-0.00026,-0.32303
2306,0.000808,0.000188,-0.325922
2307,0.000339,0.000433,-0.32803
2308,0.00041,-0.000218,-0.331561
2309,0.001135,-0.00038,-0.337613
2310,0.000692,-0.000338,-0.338192
2311,0.00066,-0.000471,-0.333224
2312,0.001066,-0.000941,-0.328304
2313,0.000412,-0.001035,-0.327895
2314,0.001952,-0.000267,-0.327636
2315,0.002761,0.000463,-0.328592
2316,0.002173,0.00038,-0.340511
2317,0.002551,0.000831,-0.354879
2318,0.001786,4e-06,-0.362048
2319,0.001021,-0.00113,-0.363852
2320,0.000999,-4.9e-05,-0.362626
2321,0.000482,0.000272,-0.360676
2322,-0.000141,-0.000333,-0.358724
2323,0.000144,-0.000663,-0.350102
2324,0.001125,-0.000911,-0.335831
2325,0.001553,-0.000821,-0.324547
2326,0.001218,-0.000669,-0.318976
2327,0.000944,0.000185,-0.317704
2328,0.000536,0.000138,-0.319602
2329,0.000376,-0.000463,-0.325701
2330,-0.000599,-0.001199,-0.33127
2331,-0.001341,-0.001821,-0.32724
2332,0.000266,-0.00159,-0.316795
2333,0.000633,-0.000923,-0.303218
2334,0.000491,-0.000316,-0.291084
2335,0.001775,-0.000722,-0.283075
2336,0.001567,-0.000658,-0.273805
2337,0.000738,-0.001259,-0.268272
2338,0.001335,-0.000648,-0.264432
2339,0.0016,0.000697,-0.251449
2340,0.000115,2.3e-05,-0.233577
2341,-0.000866,-5.6e-05,-0.217217
2342,-0.00029,-0.000263,-0.199598
2343,-0.000108,-0.000522,-0.184263
2344,0.000183,-0.000516,-0.174348
2345,0.000156,-0.000941,-0.171474
2346,-0.00062,-0.00109,-0.172983
2347,-0.000693,-0.000349,-0.168601
2348,0.000196,-0.000292,-0.159466
2349,0.000564,-0.000935,-0.149607
2350,0.000104,-0.000297,-0.139574
2351,8.1e-05,0.000732,-0.130543
2352,-0.000201,-2.5e-05,-0.122713
2353,-0.000681,-0.000924,-0.116864
2354,8e-05,-0.000591,-0.11039
2355,0.001177,-0.00079,-0.103443
2356,0.000619,0.000103,-0.097774
2357,0.000308,0.001218,-0.093627
2358,0.000431,0.000569,-0.087121
2359,-0.000632,-0.000596,-0.077206
2360,-0.000723,-0.001073,-0.069137
2361,-0.000663,6.4e-05,-0.061772
2362,-0.000548,0.000496,-0.056275
2363,0.000154,-0.000905,-0.049032
2364,0.000155,-0.000936,-0.046913
2365,0.000277,7.3e-05,-0.060849
2366,0.000576,-0.000425,-0.079295
2367,0.001417,-0.000374,-0.095643
2368,0.002869,0.000132,-0.111863
2369,0.00205,-0.00073,-0.126672
2370,0.00012,-0.000895,-0.137417
2371,-0.000195,-0.000978,-0.14106
2372,-0.000205,-0.000884,-0.139847
2373,-0.000127,-0.000644,-0.141991
2374,0.000338,-0.000564,-0.142874
2375,-0.000439,-0.000668,-0.14369
2376,-0.000168,3e-05,-0.149598
2377,0.00057,-0.000157,-0.155389
2378,-0.001471,-0.00081,-0.163292
2379,-0.00189,-0.000152,-0.172377
2380,0.000548,-0.000719,-0.176972
2381,0.000934,-0.001113,-0.173261
2382,-0.000129,-0.000949,-0.167607
2383,0.000435,-0.000437,-0.172616
2384,0.001348,-5.2e-05,-0.184444
2385,0.001975,-4.3e-05,-0.189984
2386,0.002642,-0.000392,-0.185633
2387,0.001933,-0.001289,-0.173264
2388,0.00194,-0.001106,-0.159977
2389,0.002086,0.000562,-0.147105
2390,0.001631,0.000816,-0.13244
2391,0.00166,0.000955,-0.122149
2392,0.000703,0.000621,-0.114468
2393,0.001202,-0.000753,-0.105586
2394,0.001416,-0.00056,-0.09639
2395,0.001126,0.000289,-0.085481
2396,0.000685,0.000311,-0.075916
2397,-0.000117,-0.000187,-0.073735
2398,0.000215,-8.7e-05,-0.080554
2399,0.000851,0.000674,-0.094432
2400,0.001514,0.001962,-0.108683
2401,0.000938,0.000996,-0.121033
2402,-0.000707,7e-05,-0.134072
2403,-0.001405,0.000509,-0.149013
2404,-0.000696,-0.000214,-0.161169
2405,0.000421,-0.00048,-0.165484
2406,0.000983,-0.000175,-0.162243
2407,0.001258,-0.000851,-0.154339
2408,0.0018,-0.000645,-0.145252
2409,0.001109,0.000411,-0.13676
2410,0.000394,-0.000293,-0.128845
2411,0.001719,-0.000764,-0.119623
2412,0.001754,0.000882,-0.113322
2413,0.001349,0.001883,-0.110985
2414,0.00099,0.001268,-0.104751
2415,0.000655,-9.4e-05,-0.094965
2416,0.001247,-0.000256,-0.086347
2417,0.000819,0.000617,-0.07766
2418,0.000611,0.000116,-0.067301
2419,0.00049,-8.2e-05,-0.056517
2420,0.001057,-0.000218,-0.048602
2421,0.002024,-0.000862,-0.043646
2422,0.000286,-0.001058,-0.040069
2423,-0.000555,8.1e-05,-0.035744
2424,0.000331,0.001712,-0.033049
2425,7e-05,0.001629,-0.030849
2426,0.000292,0.000174,-0.0238
2427,0.000798,-0.000467,-0.015473
2428,0.001447,-0.000291,-0.004576
2429,0.001472,-0.000206,0.012397
2430,0.000747,0.000198,0.028609
2431,0.000328,-0.000354,0.041847
2432,-0.000146,-0.000997,0.055019
2433,-0.000351,-2.1e-05,0.068444
2434,-0.000786,0.000445,0.07837
2435,-0.001024,-0.000225,0.075472
2436,-9.1e-05,-0.0002,0.06513
2437,0.000421,0.000139,0.05884
2438,-0.000347,0.000292,0.055814
2439,-0.000428,0.000426,0.050743
2440,9.1e-05,0.00041,0.044904
2441,-0.001143,0.000538,0.042683
2442,-0.001824,0.000768,0.044131
2443,-0.000323,0.00032,0.044628
2444,3e-06,-0.000335,0.042279
2445,-0.000686,-0.000141,0.045326
2446,-0.000122,-0.000486,0.052877
2447,9.6e-05,-0.00028,0.059036
2448,-0.000149,0.000532,0.064299
2449,0.000407,-9.7e-05,0.068252
2450,-0.000176,0.000115,0.068302
2451,-0.000834,0.000589,0.06601
2452,-0.000413,-0.000433,0.061333
2453,-0.000296,-0.000696,0.055308
2454,-0.000239,-0.000661,0.052211
2455,-0.000993,-0.0009,0.048589
2456,-0.001173,-0.001093,0.045309
2457,-3.8e-05,-0.001223,0.042157
2458,1.4e-05,-0.000454,0.039411
2459,-0.000423,0.000446,0.038085
2460,-0.000159,0.000469,0.036591
2461,-0.000329,0.001314,0.037245
2462,-0.000292,0.000824,0.038827
2463,4.9e-05,-0.001608,0.039998
2464,-0.000352,-0.001694,0.04485
2465,-0.001006,-0.000222,0.051158
2466,-0.000816,-0.000474,0.052433
2467,-0.000774,-0.001187,0.049797
2468,-0.000643,-0.00125,0.045629
2469,-0.000344,-0.001494,0.042268
2470,-0.00112,-0.001444,0.041691
2471,-0.001804,-0.000782,0.041822
2472,-0.001689,0.00025,0.04229
2473,-0.000995,0.00015,0.043905
2474,-0.000768,-0.000906,0.0433
2475,-0.000896,-0.000666,0.042423
2476,-0.001129,-6.7e-05,0.043851
2477,-0.000677,-0.001339,0.047063
2478,8.5e-05,-0.000913,0.049557
2479,0.000102,0.000404,0.050731
2480,-0.000663,-5e-06,0.05489
2481,-0.000413,-0.000304,0.058671
2482,0.000643,0.000275,0.062573
2483,-0.000245,1.2e-05,0.072594
2484,-0.001704,-0.00055,0.088111
2485,-0.001669,0.000192,0.105766
2486,-0.001059,0.001003,0.1238
2487,-6.5e-05,0.000596,0.142823
2488,0.000406,-0.000552,0.160641
2489,-0.000315,-0.000613,0.175043
2490,1e-06,0.000798,0.178783
2491,-6e-06,0.001403,0.170385
2492,-0.000941,-8.7e-05,0.161821
2493,-0.001297,-0.000898,0.151837
2494,-0.001076,-0.000431,0.135687
2495,-0.000861,-0.000409,0.12096
2496,-0.00016,-0.000497,0.111844
2497,0.000958,-0.000211,0.10938
2498,0.002066,8.9e-05,0.112216
2499,0.002376,0.000189,0.110494
2500,0.001102,4.7e-05,0.097253
2501,0.000607,-0.000361,0.074082
2502,0.000103,-0.000183,0.048873
2503,-0.000722,1.3e-05,0.029693
2504,-6.6e-05,-0.000138,0.015883
2505,0.000254,-0.000163,0.009573
2506,-0.000565,9.9e-05,0.013295
2507,-0.001481,-0.000191,0.017419
2508,-0.001331,-0.000755,0.019613
2509,-0.001213,-0.00036,0.018441
2510,-0.000667,-0.000737,0.012894
2511,1.5e-05,-0.001312,0.009527
2512,0.000135,-0.000444,0.007356
2513,0.000395,0.001095,0.004828
2514,-0.000275,0.000676,0.002318
2515,-0.000473,-0.001065,0.000572
2516,-0.000659,-0.000712,0.000509
2517,-0.000513,0.000556,0.000349
2518,6.5e-05,0.000292,-9.7e-05
2519,-0.000492,0.000531,-0.000168
2520,0.000132,0.0002,0.000156
2521,0.000385,-0.00045,0.001643
2522,-6.3e-05,-0.000332,0.001821
2523,-0.000529,-0.000384,0.000186
2524,-0.00045,0.000266,0.000552
2525,0.000637,0.000649,0.001018
2526,0.000237,0.0004,-0.000645
2527,-0.000154,-0.000263,-0.000428
2528,-0.000316,-0.000689,0.000682
2529,-0.000658,-0.00037,-0.000292
2530,-0.000605,0.00036,-0.000775
2531,-0.0006,-2.5e-05,-0.000142
2532,-0.000182,-0.001006,0.000228
2533,0.000373,-0.000725,0.000406
2534,-0.000138,-0.000154,0.000643
2535,-0.000141,0.000189,0.000631
2536,0.000324,0.001321,0.000151
2537,0.000154,0.001956,0.000123
2538,0.000497,0.001262,0.000171
2539,0.001003,0.001192,-0.000107
2540,0.000354,0.001285,4.8e-05
2541,0.0,0.000357,0.000471
2542,0.000929,3e-06,0.00097
2543,0.001031,0.000807,0.00077
2544,0.000508,0.000233,0.000512
2545,0.000486,0.000842,-4.2e-05
2546,0.000637,0.001783,0.000656
2547,-0.000259,0.000509,0.001598
2548,-0.001279,0.000191,0.000245
2549,-0.000472,0.00027,-0.000824
2550,0.000485,-0.000167,-0.000999
2551,-0.000126,0.000264,1e-06
2552,-0.000706,0.001159,-0.000229
2553,-0.000699,0.000252,-0.000242
2554,-0.001234,-0.000237,0.00101
2555,-0.001057,0.000433,0.000965
2556,-0.000583,3.3e-05,0.000945
2557,-0.000776,-2.7e-05,0.000366
2558,-0.00145,-0.000172,0.000519
2559,-0.002119,-0.000838,0.001006
2560,-0.001208,-0.001112,2.1e-05
2561,-0.000603,-0.001214,-0.000425
2562,-0.001695,-0.000147,0.000832
2563,-0.001483,-0.000164,0.001029
2564,-0.001048,-0.001075,0.00098
2565,-0.00201,-0.001484,0.001364
2566,-0.001189,-0.001391,0.00062
2567,0.000151,-0.000718,0.000735
2568,-8e-06,-0.001091,0.00168
2569,-0.000218,-0.000347,0.000781
2570,-0.000876,-0.000344,-4.6e-05
2571,-0.00044,-0.000939,-2.7e-05
2572,0.000446,-0.000397,9.6e-05
2573,0.000103,0.000198,0.000153
2574,-0.000158,0.001509,0.00012
2575,0.000289,0.001273,-0.000125
2576,0.000718,-0.000116,-0.000627
2577,0.000738,-0.000555,6.4e-05
2578,-5e-05,-0.000937,-0.000364
2579,-0.000676,-0.000408,-0.000927
2580,0.00022,0.000567,0.000619
2581,0.000982,0.001042,0.001236
2582,0.000776,0.000951,0.000734
2583,-0.000286,0.000846,0.000468
2584,-7e-06,0.000293,-0.000298
2585,0.000109,-0.000317,0.000885
2586,-0.000696,0.000117,0.001925
2587,-0.000365,0.000632,0.001521
2588,-1.6e-05,0.000788,0.00193
2589,0.000147,0.00026,0.001352
2590,0.000272,-0.000293,0.000869
2591,0.000145,5e-05,0.001273
2592,-4.2e-05,0.00115,0.000827
2593,-0.000322,0.000408,0.000646
2594,7e-05,-0.001022,0.000516
2595,0.000301,-0.000295,0.000934
2596,-0.000501,-4.7e-05,0.001011
2597,-0.000601,-0.000576,-7.9e-05
2598,-0.000285,0.000193,0.000919
2599,-0.000557,7.5e-05,0.002014
2600,-0.000117,-0.000153,0.000911
2601,-0.000158,-0.000469,0.00052
2602,-0.001086,-0.000784,0.001651
2603,-0.000543,-5e-06,0.001879
2604,-0.000665,0.000262,0.000857
2605,-0.000821,-5.5e-05,0.00103
2606,-0.000467,-0.00057,0.000972
2607,-0.001126,-0.000624,0.00021
2608,-0.000639,-0.000387,0.00083
2609,-0.000401,-0.000201,0.000854
2610,-0.000411,1.3e-05,8.2e-05
2611,0.000273,6.9e-05,-0.0003
2612,0.000584,-1.2e-05,0.000415
2613,0.000552,3.9e-05,-3.6e-05
2614,-5.2e-05,0.000833,-0.000727
2615,-0.000448,0.000874,0.000257
2616,-0.000244,3.9e-05,0.001347
2617,1.7e-05,-0.000323,0.001258
2618,0.000106,-0.001097,8.3e-05
2619,0.000707,-0.001113,-1.2e-05
2620,3.6e-05,-0.000117,0.000342
2621,-0.001039,7e-05,0.000769
2622,-0.000147,-0.000464,0.001381
2623,-0.000259,-0.001306,0.001266
2624,-0.001333,-0.000658,0.001178
2625,-0.001291,0.000306,0.000473
2626,-0.000619,0.000546,0.000687
2627,-0.000471,0.00041,0.001138
2628,-0.00043,0.000102,0.000721
2629,-0.000224,0.000304,0.000171
2630,-0.000481,-0.000886,-0.000135
2631,-0.00022,-0.000836,0.000649
2632,-0.000505,-9.5e-05,0.001027
2633,1.7e-05,0.000174,0.000394
2634,0.000575,0.000227,-0.000425
2635,-0.000315,-0.000678,0.00037
2636,-0.000437,-0.000877,0.001115
2637,-0.000456,-0.000797,0.000851
2638,-0.000463,-0.001444,0.000332
2639,-0.00039,-0.000621,-0.00028
2640,-0.000971,0.000822,-0.000374
2641,-0.001836,0.000369,0.000157
2642,-0.001263,-0.00028,0.000558
2643,-0.000575,-0.000333,0.000814
2644,-0.000684,-0.000161,0.000481
2645,-0.000793,-0.000967,0.000149
2646,-0.000641,-0.001737,0.000825
2647,-0.000722,-0.00109,0.00076
2648,-0.001479,0.000286,0.00128
2649,-0.001664,0.000923,0.00122
2650,-0.001617,0.00028,-0.000141
2651,-0.001546,-0.000488,0.000228
2652,-0.001288,0.000106,0.00072
2653,-0.001309,0.000118,0.000293
2654,-0.001378,-0.000648,5.1e-05
2655,-0.000843,-0.000119,0.000393
2656,-0.000141,-0.000307,0.000611
2657,-0.000608,-0.000174,0.000202
2658,-0.000963,0.000439,-0.00079
2659,-0.000177,0.00061,-0.000215
2660,-0.000205,0.000316,0.000508
2661,-0.000369,-0.000317,0.00022
2662,4.9e-05,-0.000926,0.000156
2663,0.000281,-0.000965,-0.000556
2664,-7e-06,-0.000175,-0.000156
2665,-0.000252,-0.000924,0.000642
2666,-0.000551,-0.000999,0.00065
2667,-0.000771,0.000173,0.000306
2668,0.000125,-0.000259,0.000137
2669,0.000631,-0.000285,0.000373
2670,0.000384,0.000746,-0.000371
2671,0.000868,0.001154,-0.000333
2672,0.000289,0.000508,0.000353
2673,-0.001095,-6e-06,-0.00027
2674,0.000253,0.000304,0.000244
2675,0.002013,0.000594,0.000223
2676,0.001198,9e-05,0.000632
2677,0.000283,-0.000521,0.001708
2678,0.000214,-0.000491,0.000511
2679,0.000548,-0.00016,0.000573
2680,0.000553,0.00032,-2.4e-05
2681,0.00121,0.000716,-0.000364
2682,0.001693,0.00082,1e-06
2683,0.001061,0.000519,-0.000856
2684,0.001988,0.000104,0.000421
2685,0.00155,0.000527,0.001213
2686,0.000119,0.000527,0.001033
2687,-0.000256,-0.000362,0.000931
2688,-0.000123,-1.3e-05,-0.000215
2689,-0.000327,0.000174,-0.000626
2690,-0.001258,-0.000169,-0.000824
2691,-0.001068,0.000613,-0.000597
2692,-0.000321,0.000107,-0.000172
2693,-0.000453,-0.000824,-1.5e-05
2694,-0.000634,-0.000295,0.000241
2695,-0.001054,-0.000491,0.000409
2696,-0.000895,-0.000199,0.00054
2697,-0.000403,-0.000504,0.000757
2698,-0.000527,-0.001019,0.000385
2699,0.000379,-0.000171,-0.000143
2700,0.001249,0.000104,0.000579
2701,0.000369,0.000448,0.000899
2702,-0.000159,0.000763,0.001001
2703,0.000739,4.8e-05,0.001063
2704,3.8e-05,0.000566,0.000873
2705,0.000301,0.001639,0.000543
2706,0.001483,0.000847,1.9e-05
2707,0.000898,-0.000222,-6.3e-05
2708,-1.7e-05,0.000375,0.000451
2709,0.000546,0.00091,0.000627
2710,0.000864,0.000934,-0.000158
2711,0.000489,0.000621,-0.00017
2712,0.000878,0.00029,0.000465
2713,0.001508,0.000646,0.000976
2714,0.002285,0.001095,0.000726
2715,0.001753,0.001439,0.000495
2716,0.000896,0.000791,0.000666
2717,0.001402,-0.000572,0.000216
2718,0.001636,-0.000929,-2.9e-05
2719,0.001356,0.000885,0.000352
2720,0.001525,0.001082,0.001138
2721,0.000608,-0.000219,0.002093
2722,-0.000312,-0.000364,0.002437
2723,-7.9e-05,-0.000686,0.003191
2724,-0.002598,-0.001899,0.055296
2725,-0.009826,-0.00432,0.641562
2726,-0.009981,-0.003098,1.568156
2727,-0.004212,0.00057,1.761361
2728,-0.000801,0.001874,1.213861
2729,0.002243,0.002107,0.592531
2730,0.003002,0.001368,0.215642
2731,0.002014,0.000309,0.112531
2732,-3e-06,3.2e-05,0.138906
2733,-0.000983,-6.3e-05,0.180844
2734,-0.001674,0.00035,0.203435
2735,-0.001604,0.000562,0.211449
2736,-0.000928,-0.000338,0.218446
2737,-0.00092,-0.00045,0.224269
2738,-0.000681,-0.000532,0.226471
2739,-0.000964,-0.000616,0.223928
2740,-0.001173,-0.000291,0.21436
2741,-0.001188,-8.7e-05,0.208069
2742,-0.000356,0.000106,0.212676
2743,0.000168,0.000194,0.225567
2744,-0.000346,4.2e-05,0.246687
2745,-0.000507,-0.00041,0.262396
2746,0.00028,0.000108,0.2638
2747,0.000129,0.000304,0.258304
2748,-0.000187,0.000424,0.2383
2749,5.8e-05,0.000406,0.203393
2750,-5.3e-05,-0.000298,0.166166
2751,-0.000263,-0.000236,0.135827
2752,-0.000348,-0.000346,0.115578
2753,0.000105,-0.000735,0.097928
2754,-3e-06,-0.000264,0.074686
2755,-9.6e-05,0.000131,0.041753
2756,-1.1e-05,0.000449,0.013103
2757,3.4e-05,0.00054,0.002595
2758,-0.000256,0.000339,0.000813
2759,-0.000416,-0.000165,0.000626
2760,-0.000471,-0.000483,0.001452
2761,-0.000779,0.000471,0.001259
2762,0.000128,0.000424,-0.000177
2763,0.000152,-0.000325,-0.001416
2764,-0.000237,-0.000395,-0.000693
2765,-0.000243,-0.000158,-0.000201
2766,-0.001133,0.000242,-0.000734
2767,-0.001428,0.000561,-0.000955
2768,-0.000585,0.000543,-6.4e-05
2769,0.000366,0.000687,0.000657
2770,0.000218,0.001086,0.000462
2771,-0.000286,0.000566,0.000401
2772,-0.000451,0.000914,-0.000328
2773,-0.000588,0.001189,0.000392
2774,-0.000335,0.000696,0.000694
2775,4.4e-05,0.00047,7.7e-05
2776,-0.000938,-0.000184,8.9e-05
2777,-0.00073,-0.000615,-0.000289
2778,0.00073,-0.000235,-4.4e-05
2779,3.5e-05,-0.00016,-0.000117
2780,-0.001173,-0.000131,-6.3e-05
2781,-0.001144,0.000178,0.000979
2782,-0.001296,-0.000354,0.001038
2783,-0.001559,-0.00028,0.000936
2784,-0.000867,-7e-06,0.000545
2785,-0.000184,-0.000215,-0.000618
2786,-0.000334,-0.000782,0.00046
2787,-0.00042,-0.000555,0.000812
2788,-0.000245,-0.000406,-0.000645
2789,-0.000281,-0.000262,-0.000547
2790,-0.000433,-0.000652,0.000789
2791,-0.001084,-0.001125,0.000142
2792,-0.000574,-0.000357,-0.000197
2793,0.000174,-0.000374,0.000315
2794,-2.2e-05,-0.000281,0.000396
2795,5.8e-05,0.000484,0.001395
2796,0.000125,0.00063,0.001458
2797,-3.9e-05,0.000446,0.001125
2798,5.1e-05,-8.3e-05,0.001019
2799,0.000151,-0.000215,0.000552
2800,-0.000289,2.4e-05,0.000238
2801,-0.000257,-0.000211,-0.000175
2802,-0.000328,0.000421,0.000294
2803,-0.000456,0.000394,0.000536
2804,0.000437,0.000409,-2e-05
2805,0.001103,0.001068,0.000292
2806,0.001116,0.001495,0.000119
2807,0.000231,0.001602,0.000211
2808,0.0004,0.000816,0.001352
2809,0.000824,0.000365,0.00137
2810,0.000693,0.000448,0.000466
2811,0.001234,0.000527,0.000418
2812,0.001603,0.000355,0.000174
2813,0.001692,-4e-05,-1.5e-05
2814,0.000288,-0.000191,0.000989
2815,-0.000633,-0.000338,0.001334
2816,-0.00012,-0.00039,0.00118
2817,2.8e-05,-0.000256,0.000178
2818,-2.8e-05,-0.000283,-0.000927
2819,-0.000956,-0.000342,0.000155
2820,-0.001428,9.1e-05,0.001154
2821,-0.001033,0.000654,0.001304
