,xGyr,yGyr,zGyr
5721,-0.013845,0.012552,-0.005863
5722,-0.020534,0.012856,-0.006584
5723,-0.018089,0.013121,-0.006841
5724,-0.006305,0.016325,-0.007418
5725,-0.002217,0.020053,-0.006907
5726,-0.007154,0.020126,-0.005126
5727,-0.010669,0.018121,-0.00354
5728,-0.008327,0.015038,-0.003271
5729,-0.003811,0.011191,-0.004328
5730,-0.001815,0.006654,-0.00558
5731,-0.001433,0.001125,-0.005951
5732,-0.001648,-0.004621,-0.005396
5733,-0.001991,-0.008976,-0.005641
5734,-0.002904,-0.013085,-0.004241
5735,-0.004609,-0.01675,-0.000728
5736,-0.00594,-0.019748,0.001134
5737,-0.007163,-0.022206,0.004034
5738,-0.008052,-0.024386,0.007037
5739,-0.009208,-0.025973,0.006917
5740,-0.010227,-0.026449,0.007036
5741,-0.008327,-0.026701,0.006246
5742,-0.005614,-0.027139,0.005356
5743,-0.003741,-0.03015,0.004644
5744,-0.002732,-0.034075,0.004523
5745,-0.003548,-0.035735,0.005449
5746,-0.011203,-0.038037,0.004516
5747,-0.018019,-0.041805,0.004386
5748,-0.013562,-0.043387,0.006284
5749,-0.007843,-0.045463,0.007524
5750,-0.002034,-0.049698,0.008746
5751,0.006013,-0.052064,0.011084
5752,0.010017,-0.053739,0.012351
5753,0.010639,-0.054629,0.012185
5754,0.01142,-0.053553,0.011072
5755,0.011422,-0.052071,0.009998
5756,0.009528,-0.050811,0.009616
5757,0.008496,-0.051577,0.009759
5758,0.009042,-0.054462,0.011295
5759,0.008114,-0.058706,0.013663
5760,0.006681,-0.06462,0.014151
5761,0.00529,-0.071322,0.014515
5762,0.003507,-0.076955,0.014692
5763,0.002324,-0.082989,0.012652
5764,0.00257,-0.089362,0.01122
5765,0.004288,-0.095125,0.008917
5766,0.007055,-0.103222,0.005168
5767,0.010973,-0.114532,-9.7e-05
5768,0.016827,-0.131376,-0.009146
5769,0.018809,-0.15557,-0.016957
5770,0.015291,-0.180048,-0.017449
5771,0.0181,-0.199616,-0.012518
5772,0.027136,-0.208543,-0.00937
5773,0.030516,-0.209128,-0.008722
5774,0.02129,-0.210895,-0.009895
5775,0.006691,-0.21584,-0.013788
5776,5.7e-05,-0.224856,-0.016893
5777,0.00208,-0.236394,-0.018218
5778,0.007227,-0.253387,-0.017859
5779,0.00882,-0.268211,-0.017493
5780,-0.002272,-0.273252,-0.015289
5781,-0.010956,-0.27599,-0.008308
5782,-0.001398,-0.280848,-0.000218
5783,0.008714,-0.286013,0.004902
5784,0.009415,-0.290793,0.003503
5785,0.012984,-0.299596,-0.005304
5786,0.024918,-0.313229,-0.019152
5787,0.036682,-0.332212,-0.030484
5788,0.044572,-0.352914,-0.036058
5789,0.051337,-0.37094,-0.034992
5790,0.048187,-0.378534,-0.026338
5791,0.042049,-0.373963,-0.013092
5792,0.041527,-0.366951,0.002417
5793,0.026486,-0.360058,0.015415
5794,-0.004978,-0.357198,0.024753
5795,-0.024487,-0.359543,0.030405
5796,-0.019358,-0.364103,0.033643
5797,-0.006011,-0.371295,0.036386
5798,-0.000674,-0.380704,0.036167
5799,-0.004872,-0.390739,0.036282
5800,-0.0106,-0.401577,0.039786
5801,-0.012687,-0.412596,0.042581
5802,-0.018438,-0.422659,0.044254
5803,-0.036897,-0.429114,0.04679
5804,-0.059454,-0.430328,0.049798
5805,-0.078451,-0.428719,0.052496
5806,-0.090429,-0.419016,0.063086
5807,-0.052294,-0.390385,0.061038
5808,-0.005785,-0.391788,0.047102
5809,-0.058811,-0.422791,0.052865
5810,-0.133291,-0.445211,0.057238
5811,-0.133005,-0.471616,0.052577
5812,-0.096481,-0.491479,0.049294
5813,-0.064813,-0.503863,0.043934
5814,-0.053471,-0.516147,0.035954
5815,-0.05481,-0.526535,0.027861
5816,-0.056914,-0.532364,0.021713
5817,-0.053949,-0.534004,0.017147
5818,-0.04504,-0.532735,0.014239
5819,-0.033029,-0.528429,0.009445
5820,-0.02241,-0.521784,0.001282
5821,-0.013625,-0.515658,-0.008523
5822,-0.003316,-0.515342,-0.022323
5823,0.007132,-0.521836,-0.036505
5824,0.019025,-0.528078,-0.041577
5825,0.029045,-0.531043,-0.035616
5826,0.03231,-0.532808,-0.02359
5827,0.02858,-0.532595,-0.007293
5828,0.020062,-0.529943,0.010407
5829,0.010546,-0.525444,0.027141
5830,0.005061,-0.519975,0.045478
5831,0.006757,-0.515839,0.061808
5832,0.006454,-0.511913,0.07798
5833,0.002554,-0.507076,0.096705
5834,0.0037,-0.50449,0.117385
5835,0.008757,-0.506456,0.138986
5836,0.0151,-0.513185,0.157284
5837,0.02185,-0.523147,0.172125
5838,0.027493,-0.537596,0.184292
5839,0.034752,-0.558391,0.193339
5840,0.039296,-0.580497,0.201151
5841,0.036849,-0.60029,0.208721
5842,0.038731,-0.615717,0.215919
5843,0.055612,-0.621572,0.221251
5844,0.079052,-0.618715,0.226044
5845,0.089897,-0.612089,0.227657
5846,0.085087,-0.604116,0.224922
5847,0.074666,-0.597132,0.220352
5848,0.065569,-0.590255,0.211899
5849,0.060513,-0.583969,0.204365
5850,0.060835,-0.577838,0.195803
5851,0.064856,-0.571048,0.184868
5852,0.067191,-0.565631,0.173445
5853,0.068007,-0.558868,0.159209
5854,0.067822,-0.549314,0.144008
5855,0.066339,-0.538831,0.128346
5856,0.062933,-0.527913,0.113405
5857,0.058907,-0.519386,0.100026
5858,0.057461,-0.514027,0.088862
5859,0.056098,-0.511868,0.080414
5860,0.053148,-0.513806,0.072869
5861,0.041219,-0.518161,0.068833
5862,0.024503,-0.52657,0.066385
5863,0.022814,-0.536094,0.067115
5864,0.035116,-0.542153,0.072912
5865,0.045775,-0.547905,0.079234
5866,0.049329,-0.5538,0.084811
5867,0.047503,-0.559555,0.087732
5868,0.042736,-0.565917,0.088126
5869,0.04265,-0.573696,0.087589
5870,0.052806,-0.585437,0.087909
5871,0.068623,-0.602242,0.086846
5872,0.0815,-0.624133,0.086434
5873,0.088621,-0.647223,0.087962
5874,0.096897,-0.66689,0.091219
5875,0.110125,-0.679937,0.099875
5876,0.123285,-0.688344,0.113787
5877,0.12978,-0.692003,0.130079
5878,0.127452,-0.690534,0.145826
5879,0.119513,-0.687191,0.159161
5880,0.109743,-0.681242,0.167636
5881,0.101554,-0.670446,0.170615
5882,0.097417,-0.656409,0.170823
5883,0.096609,-0.642614,0.168105
5884,0.094685,-0.629826,0.163029
5885,0.091776,-0.618769,0.156429
5886,0.091857,-0.61108,0.148504
5887,0.096025,-0.605932,0.142151
5888,0.102717,-0.603153,0.137456
5889,0.111384,-0.606374,0.134928
5890,0.120599,-0.613176,0.1358
5891,0.128116,-0.621406,0.139359
5892,0.135092,-0.630341,0.147575
5893,0.137534,-0.639811,0.159444
5894,0.130635,-0.651824,0.171428
5895,0.117287,-0.661973,0.17989
5896,0.104029,-0.669399,0.183859
5897,0.094275,-0.676941,0.188426
5898,0.086067,-0.685184,0.192161
5899,0.07504,-0.697774,0.194163
5900,0.061831,-0.714033,0.195972
5901,0.051301,-0.730544,0.19508
5902,0.035146,-0.749209,0.190261
5903,0.002025,-0.771914,0.184876
5904,-0.040378,-0.796949,0.181092
5905,-0.075518,-0.817084,0.177455
5906,-0.101084,-0.831082,0.173958
5907,-0.122701,-0.846459,0.171352
5908,-0.128961,-0.85801,0.168713
5909,-0.11405,-0.85856,0.158613
5910,-0.100884,-0.856097,0.148483
5911,-0.107306,-0.858238,0.14439
5912,-0.124,-0.865289,0.140373
5913,-0.145149,-0.876663,0.141185
5914,-0.17786,-0.890109,0.146378
5915,-0.210072,-0.903042,0.149297
5916,-0.212127,-0.912765,0.152367
5917,-0.174545,-0.919988,0.158181
5918,-0.119655,-0.923268,0.165899
5919,-0.082737,-0.922237,0.177514
5920,-0.080349,-0.919178,0.193073
5921,-0.098427,-0.912519,0.203653
5922,-0.117483,-0.901574,0.205204
5923,-0.129325,-0.886379,0.204656
5924,-0.130801,-0.869703,0.204394
5925,-0.123968,-0.856462,0.202957
5926,-0.11779,-0.84646,0.200678
5927,-0.111376,-0.839185,0.198402
5928,-0.09768,-0.832653,0.195707
5929,-0.079313,-0.825664,0.194053
5930,-0.06138,-0.818709,0.194601
5931,-0.045317,-0.810012,0.196632
5932,-0.034288,-0.800641,0.198974
5933,-0.022225,-0.787884,0.203097
5934,-0.003106,-0.771358,0.208107
5935,0.012929,-0.754943,0.210839
5936,0.021846,-0.739772,0.210681
5937,0.032085,-0.725654,0.207706
5938,0.047044,-0.715704,0.203228
5939,0.058643,-0.71233,0.199428
5940,0.060126,-0.712477,0.195608
5941,0.0523,-0.713452,0.193137
5942,0.040123,-0.715295,0.193683
5943,0.031236,-0.715849,0.196983
5944,0.027628,-0.717997,0.201579
5945,0.023382,-0.722488,0.206147
5946,0.011584,-0.726292,0.211856
5947,-0.007368,-0.73101,0.218024
5948,-0.029074,-0.736375,0.223921
5949,-0.048917,-0.743433,0.229855
5950,-0.063838,-0.752127,0.234296
5951,-0.07074,-0.763593,0.233855
5952,-0.064215,-0.77742,0.226873
5953,-0.046094,-0.791232,0.214648
5954,-0.026194,-0.807506,0.199046
5955,-0.012546,-0.826591,0.180418
5956,-0.008223,-0.845108,0.161001
5957,-0.010385,-0.861566,0.144159
5958,-0.01697,-0.875331,0.130201
5959,-0.029135,-0.885112,0.120629
5960,-0.045546,-0.892491,0.115483
5961,-0.064001,-0.896743,0.11229
5962,-0.081063,-0.897286,0.110505
5963,-0.093692,-0.89692,0.109585
5964,-0.107482,-0.897119,0.106636
5965,-0.130348,-0.894219,0.103167
5966,-0.155098,-0.890231,0.101478
5967,-0.170001,-0.889271,0.100107
5968,-0.174861,-0.891095,0.097305
5969,-0.17616,-0.89645,0.094095
5970,-0.178675,-0.903492,0.090727
5971,-0.183443,-0.908089,0.085778
5972,-0.18714,-0.907993,0.081305
5973,-0.187091,-0.901826,0.075122
5974,-0.184081,-0.891037,0.067222
5975,-0.180535,-0.878175,0.059545
5976,-0.181365,-0.863217,0.051663
5977,-0.187728,-0.845733,0.044239
5978,-0.196009,-0.827426,0.035698
5979,-0.202601,-0.81302,0.026228
5980,-0.205629,-0.801759,0.015756
5981,-0.204516,-0.794433,0.005869
5982,-0.199405,-0.792942,-0.001227
5983,-0.18859,-0.795812,-0.007258
5984,-0.177041,-0.803584,-0.008973
5985,-0.172005,-0.813948,-0.005894
5986,-0.172939,-0.823861,-0.002118
5987,-0.176,-0.831896,0.002506
5988,-0.179823,-0.839192,0.010022
5989,-0.187587,-0.846498,0.019725
5990,-0.199161,-0.854065,0.028448
5991,-0.209578,-0.858297,0.035524
5992,-0.211687,-0.855881,0.041173
5993,-0.206522,-0.849022,0.046316
5994,-0.19468,-0.837611,0.051074
5995,-0.170861,-0.827365,0.054032
5996,-0.138826,-0.822026,0.056364
5997,-0.107869,-0.820725,0.059196
5998,-0.084293,-0.822852,0.063945
5999,-0.067738,-0.823191,0.072058
6000,-0.057638,-0.819445,0.08298
6001,-0.055185,-0.811953,0.095374
6002,-0.058652,-0.800583,0.105949
6003,-0.06591,-0.787496,0.114502
6004,-0.070182,-0.773395,0.121489
6005,-0.066203,-0.755306,0.126499
6006,-0.05667,-0.733385,0.128992
6007,-0.04581,-0.710766,0.12967
6008,-0.037453,-0.687911,0.127173
6009,-0.032426,-0.66482,0.120899
6010,-0.026972,-0.642396,0.11293
6011,-0.020519,-0.622301,0.103938
6012,-0.014135,-0.604861,0.096281
6013,-0.009163,-0.592692,0.08933
6014,-0.007466,-0.588378,0.084894
6015,-0.007666,-0.586221,0.083702
6016,-0.006897,-0.58534,0.083677
6017,-0.007553,-0.587768,0.085262
6018,-0.013396,-0.589638,0.086811
6019,-0.024532,-0.59021,0.087982
6020,-0.043928,-0.592855,0.088966
6021,-0.068445,-0.593412,0.086808
6022,-0.091091,-0.590606,0.08064
6023,-0.105847,-0.590004,0.070313
6024,-0.105464,-0.590778,0.057557
6025,-0.091848,-0.593375,0.046132
6026,-0.073776,-0.59762,0.036744
6027,-0.058874,-0.602168,0.029751
6028,-0.049936,-0.605053,0.027862
6029,-0.041443,-0.604519,0.028592
6030,-0.033105,-0.6017,0.028735
6031,-0.028292,-0.594225,0.029661
6032,-0.032991,-0.581302,0.028321
6033,-0.04161,-0.560536,0.024619
6034,-0.041849,-0.532266,0.021289
6035,-0.040729,-0.502677,0.016059
6036,-0.044292,-0.473555,0.009921
6037,-0.047913,-0.441867,0.007331
6038,-0.044089,-0.40844,0.007165
6039,-0.033553,-0.377017,0.005727
6040,-0.026102,-0.351575,0.004878
6041,-0.023328,-0.332573,0.00693
6042,-0.019624,-0.322347,0.008522
6043,-0.012406,-0.321854,0.009921
6044,-0.00014,-0.325559,0.011792
6045,0.012608,-0.335329,0.014871
6046,0.013484,-0.34849,0.018931
6047,0.007187,-0.353382,0.02546
6048,-0.003178,-0.36042,0.029898
6049,-0.013721,-0.368893,0.028131
6050,-0.009515,-0.366797,0.027657
6051,-0.0021,-0.369448,0.025565
6052,0.0033,-0.373167,0.021234
6053,0.019945,-0.369077,0.019743
6054,0.033673,-0.371384,0.017768
6055,0.038148,-0.378042,0.01404
6056,0.045738,-0.390048,0.010481
6057,0.06396,-0.397362,0.00896
6058,0.083226,-0.40364,0.008333
6059,0.08769,-0.41562,0.008211
6060,0.083641,-0.423951,0.010089
6061,0.070614,-0.433862,0.008878
6062,0.05957,-0.438311,0.009724
6063,0.058229,-0.443454,0.01298
6064,0.061722,-0.445726,0.012409
6065,0.067715,-0.446038,0.011595
6066,0.072857,-0.447481,0.008502
6067,0.078126,-0.446613,0.002805
6068,0.095963,-0.453135,0.001005
6069,0.295745,-0.456243,0.010609
6070,0.441092,-0.444967,0.016241
6071,0.386327,-0.44572,0.014009
6072,0.376559,-0.443711,0.018955
6073,0.383678,-0.438176,0.026393
6074,0.382844,-0.442103,0.032903
6075,0.37832,-0.436365,0.041901
6076,0.371007,-0.428036,0.051919
6077,0.368008,-0.420758,0.060277
6078,0.363075,-0.415017,0.066487
6079,0.351306,-0.405927,0.071546
6080,0.343145,-0.397198,0.073717
6081,0.33398,-0.391648,0.073041
6082,0.32864,-0.38527,0.074027
6083,0.328699,-0.382655,0.072262
6084,0.329086,-0.383331,0.068909
6085,0.330864,-0.386461,0.066665
6086,0.330486,-0.392594,0.068076
6087,0.330283,-0.398002,0.070353
6088,0.335087,-0.397554,0.071422
6089,0.34393,-0.392774,0.074353
6090,0.349953,-0.390218,0.077155
6091,0.349759,-0.387297,0.078045
6092,0.34829,-0.378177,0.080783
6093,0.34334,-0.370586,0.086477
6094,0.335836,-0.366092,0.089491
6095,0.331387,-0.36336,0.091954
6096,0.331399,-0.368548,0.09255
6097,0.337904,-0.377311,0.090332
6098,0.345908,-0.388849,0.089096
6099,0.351778,-0.403128,0.088017
6100,0.359329,-0.415352,0.087227
6101,0.369113,-0.423939,0.085474
6102,0.377987,-0.42902,0.082673
6103,0.381908,-0.430779,0.080621
6104,0.381879,-0.429617,0.076549
6105,0.383745,-0.424624,0.068488
6106,0.388465,-0.413314,0.058428
6107,0.391519,-0.402944,0.048521
6108,0.389519,-0.397849,0.0409
6109,0.385415,-0.394482,0.034409
6110,0.38244,-0.392069,0.025543
6111,0.386293,-0.38595,0.013611
6112,0.398659,-0.373446,-0.000828
6113,0.40463,-0.364682,-0.011087
6114,0.389395,-0.37071,-0.007404
6115,0.368981,-0.378075,0.000882
6116,0.364625,-0.377011,0.003657
6117,0.366887,-0.377849,0.004185
6118,0.367556,-0.381384,0.003779
6119,0.370762,-0.385533,0.003519
6120,0.37417,-0.394361,0.00026
6121,0.382647,-0.407472,-0.004556
6122,0.395186,-0.422297,-0.00796
6123,0.408714,-0.438211,-0.011414
6124,0.424536,-0.454454,-0.016609
6125,0.441986,-0.471652,-0.020827
6126,0.458104,-0.488693,-0.022869
6127,0.470538,-0.503553,-0.021286
6128,0.482101,-0.518173,-0.015221
6129,0.495064,-0.529497,-0.008411
6130,0.506289,-0.538073,-0.000193
6131,0.511277,-0.545791,0.010638
6132,0.515014,-0.547409,0.021065
6133,0.518325,-0.542705,0.026745
6134,0.515898,-0.533014,0.026878
6135,0.50608,-0.518445,0.024115
6136,0.489559,-0.504387,0.021139
6137,0.472974,-0.489129,0.014616
6138,0.45952,-0.470521,0.007191
6139,0.441937,-0.453201,0.000726
6140,0.428402,-0.434555,-0.003809
6141,0.420939,-0.415147,-0.001169
6142,0.413239,-0.403019,0.003038
6143,0.409201,-0.397714,0.007885
6144,0.406087,-0.395136,0.011101
6145,0.403275,-0.389074,0.011719
6146,0.398437,-0.380494,0.010811
6147,0.393652,-0.376917,0.006718
6148,0.394441,-0.374336,0.003065
6149,0.394114,-0.376199,-0.001397
6150,0.392914,-0.383496,-0.005156
6151,0.398563,-0.392826,-0.006349
6152,0.409313,-0.405785,-0.0041
6153,0.421181,-0.421377,0.003047
6154,0.433952,-0.436489,0.013464
6155,0.446349,-0.449967,0.019489
6156,0.453715,-0.462067,0.018868
6157,0.457094,-0.468555,0.018964
6158,0.45572,-0.470941,0.017822
6159,0.453354,-0.464764,0.019754
6160,0.450899,-0.453401,0.025271
6161,0.440273,-0.443982,0.033317
6162,0.427036,-0.434259,0.042794
6163,0.416975,-0.425535,0.048119
6164,0.401487,-0.415329,0.051268
6165,0.38404,-0.397181,0.051367
6166,0.366773,-0.379153,0.052482
6167,0.349155,-0.364094,0.050297
6168,0.337577,-0.342146,0.046426
6169,0.323357,-0.321854,0.046596
6170,0.306043,-0.304526,0.045469
6171,0.291916,-0.280839,0.043347
6172,0.276134,-0.255807,0.042915
6173,0.24691,-0.23459,0.041176
6174,0.215656,-0.20876,0.035215
6175,0.195809,-0.179517,0.031689
6176,0.178075,-0.160021,0.031289
6177,0.162049,-0.147864,0.032718
6178,0.154089,-0.136418,0.038418
6179,0.14982,-0.132192,0.043612
6180,0.149819,-0.135207,0.048953
6181,0.156754,-0.143555,0.055856
6182,0.169351,-0.158868,0.059582
6183,0.188334,-0.178378,0.060737
6184,0.2102,-0.200967,0.060412
6185,0.199487,-0.238134,0.061221
6186,0.077663,-0.285054,0.063438
6187,-0.009661,-0.2697,0.047566
6188,0.001137,-0.220575,0.023229
6189,-4.4e-05,-0.192843,0.012084
6190,0.000968,-0.16357,0.010408
6191,0.001312,-0.138659,0.012056
6192,0.000294,-0.116171,0.014023
6193,-0.000688,-0.098826,0.018379
6194,0.000838,-0.08995,0.022639
6195,0.001522,-0.08804,0.022129
6196,0.000587,-0.087158,0.017364
6197,0.000431,-0.088758,0.013805
6198,-0.000121,-0.096238,0.010076
6199,-0.001392,-0.105329,0.006138
6200,-0.002281,-0.115477,0.005374
6201,-0.002399,-0.12445,0.004765
6202,-0.000666,-0.130081,0.006537
6203,0.002213,-0.128658,0.015067
6204,0.003273,-0.117524,0.024947
6205,0.002285,-0.103543,0.028274
6206,0.000632,-0.087914,0.027221
6207,-0.000265,-0.069895,0.025904
6208,0.000158,-0.053814,0.024287
6209,0.000352,-0.041635,0.023185
6210,-0.000642,-0.037135,0.022449
6211,-0.000617,-0.040458,0.022609
6212,0.000788,-0.048582,0.022018
6213,3.3e-05,-0.059184,0.021531
6214,-0.000512,-0.068305,0.022524
6215,-0.000621,-0.077106,0.023473
6216,-0.000936,-0.084197,0.022716
6217,0.000192,-0.087334,0.019351
6218,0.000142,-0.090317,0.014017
6219,0.000241,-0.096334,0.008487
6220,0.000111,-0.101807,0.006264
6221,1.6e-05,-0.104547,0.006337
6222,0.001546,-0.111538,0.006053
6223,0.001739,-0.121405,0.00501
6224,0.001478,-0.128393,0.002225
6225,0.001482,-0.133329,0.001267
6226,0.001716,-0.133567,0.000961
6227,0.001204,-0.130252,-0.000285
6228,0.001465,-0.127119,7.9e-05
6229,0.002038,-0.124637,0.002074
6230,0.001082,-0.1222,0.005383
6231,0.000696,-0.117168,0.004445
6232,0.001457,-0.111935,0.003224
6233,0.002536,-0.108127,0.00419
6234,0.001926,-0.104419,0.003505
6235,0.000646,-0.10134,0.004583
6236,0.00075,-0.098048,0.005896
6237,0.000348,-0.095212,0.005044
6238,-0.000632,-0.092918,0.003785
6239,-0.000556,-0.091348,0.001139
6240,0.000158,-0.090679,-0.000892
6241,0.000541,-0.091035,-0.001698
6242,0.000505,-0.09422,-0.003038
6243,0.000621,-0.097851,-0.004701
6244,0.001022,-0.102597,-0.006717
6245,0.001016,-0.107607,-0.008543
6246,0.000153,-0.112705,-0.012786
6247,0.000451,-0.120753,-0.01706
6248,0.000448,-0.125099,-0.018066
6249,-0.000661,-0.12199,-0.017791
6250,-0.001361,-0.116044,-0.018346
6251,-0.00112,-0.109958,-0.017609
6252,-0.001217,-0.103088,-0.015032
6253,-0.001397,-0.09425,-0.014155
6254,-0.000479,-0.083124,-0.013747
6255,0.000218,-0.073324,-0.012089
6256,0.000108,-0.067552,-0.008614
6257,-0.001142,-0.067184,-0.003297
6258,-0.002337,-0.071398,0.001802
6259,-0.002139,-0.07912,0.005968
6260,-0.001521,-0.090913,0.006299
6261,-0.000763,-0.104559,0.003572
6262,-0.00172,-0.123904,-0.001011
6263,-0.00183,-0.146944,-0.00214
6264,-0.001066,-0.165513,0.001087
6265,-0.000913,-0.181948,0.003888
6266,-0.001045,-0.198207,0.009181
6267,-0.001785,-0.213924,0.015326
6268,-0.002913,-0.226734,0.022869
6269,-0.00365,-0.237445,0.030794
6270,-0.003425,-0.251618,0.034769
6271,-0.002815,-0.265098,0.037772
6272,-0.001798,-0.273604,0.042889
6273,-0.002528,-0.280694,0.042615
6274,-0.002344,-0.285016,0.035251
6275,-0.001364,-0.283104,0.026059
6276,-0.00104,-0.279477,0.017839
6277,-0.000983,-0.281728,0.020237
6278,-0.001697,-0.292797,0.030877
6279,-0.001608,-0.308695,0.039778
6280,-0.001354,-0.326223,0.04646
6281,-0.001437,-0.342762,0.049568
6282,-0.002158,-0.357243,0.047062
6283,-0.001741,-0.369687,0.044359
6284,-0.000674,-0.379596,0.042242
6285,-0.000821,-0.386608,0.0422
6286,-0.002334,-0.389388,0.044676
6287,-0.003413,-0.38635,0.036687
6288,-0.003169,-0.375441,0.023084
6289,-0.003781,-0.359762,0.019451
6290,-0.004723,-0.345492,0.018345
6291,-0.004163,-0.332398,0.016789
6292,-0.00141,-0.318441,0.021971
6293,-0.000359,-0.307063,0.02698
6294,-0.000258,-0.300719,0.025808
6295,0.000494,-0.299831,0.025228
6296,0.001468,-0.304953,0.028511
6297,0.002502,-0.315304,0.03203
6298,0.002719,-0.330695,0.035441
6299,0.001802,-0.348806,0.034925
6300,0.000158,-0.363799,0.024953
6301,-0.000181,-0.372819,0.012662
6302,0.000974,-0.37612,0.007395
6303,0.002641,-0.375734,0.005202
6304,0.001666,-0.377925,0.00844
6305,-0.000784,-0.386012,0.01931
6306,-0.002726,-0.396229,0.030942
6307,-0.004086,-0.405255,0.039324
6308,-0.004235,-0.414092,0.043163
6309,-0.00302,-0.423102,0.046341
6310,-0.002057,-0.430313,0.050157
6311,-0.001093,-0.437064,0.047917
6312,-5e-06,-0.442159,0.04099
6313,-0.001095,-0.447031,0.031273
6314,-0.001996,-0.453887,0.023304
6315,-0.000659,-0.46323,0.023088
6316,-0.000389,-0.476169,0.025782
6317,-0.002272,-0.487361,0.016197
6318,-0.00155,-0.491619,-4.5e-05
6319,-0.000186,-0.491255,-0.00351
6320,0.000518,-0.493582,0.003886
6321,0.000477,-0.49636,0.014924
6322,-0.000332,-0.494117,0.016513
6323,0.00089,-0.488531,0.008977
6324,0.001951,-0.484313,0.000574
6325,0.00256,-0.48636,-0.003623
6326,0.003296,-0.494373,0.00136
6327,0.003499,-0.504151,0.007845
6328,0.004515,-0.512323,0.010331
6329,0.005981,-0.51592,0.014067
6330,0.004945,-0.510084,0.009213
6331,0.003703,-0.4967,-0.007421
6332,0.00396,-0.479627,-0.023576
6333,0.004063,-0.46159,-0.031894
6334,0.004719,-0.450819,-0.029918
6335,0.00448,-0.450298,-0.028348
6336,0.003647,-0.455122,-0.029659
6337,0.003328,-0.460265,-0.030867
6338,0.002237,-0.465515,-0.032785
6339,0.001109,-0.471415,-0.033481
6340,0.001542,-0.476291,-0.035843
6341,0.001711,-0.48019,-0.040501
6342,0.001093,-0.482814,-0.043017
6343,0.001248,-0.485173,-0.03998
6344,0.001374,-0.491404,-0.033595
6345,0.001079,-0.499162,-0.031814
6346,0.000798,-0.504328,-0.038149
6347,-0.000125,-0.508739,-0.056199
6348,0.000812,-0.508805,-0.093514
6349,0.00106,-0.50412,-0.117282
6350,0.000293,-0.50498,-0.096918
6351,1.5e-05,-0.50598,-0.068039
6352,-0.002108,-0.495287,-0.058151
6353,-0.00288,-0.465979,-0.058568
6354,-0.002676,-0.415122,-0.063328
6355,-0.002646,-0.348753,-0.069295
6356,-0.002509,-0.274378,-0.073196
6357,-0.002847,-0.205187,-0.074529
6358,-0.002953,-0.150576,-0.073131
6359,-0.002608,-0.112298,-0.068418
6360,-0.002295,-0.085725,-0.060579
6361,-0.001877,-0.065069,-0.05495
6362,-0.001655,-0.043826,-0.042019
6363,-0.001635,-0.018858,-0.014988
6364,-0.001151,-0.003778,0.000277
6365,-0.000582,-0.00134,4.6e-05
6366,8.5e-05,-0.001522,-0.000471
6367,0.000416,-0.001265,0.000202
6368,-0.000107,-0.000846,-0.000307
6369,7.2e-05,-0.00077,-0.000585
6370,0.000287,-0.000203,0.000669
6371,0.000607,-0.000256,2.4e-05
6372,0.000938,-0.000186,-0.000212
6373,0.001462,0.00015,-0.000712
6374,0.000856,-0.000762,-0.001266
6375,0.000109,-0.000633,-0.000709
6376,0.00082,-6.3e-05,-0.001051
6377,0.000832,-0.000884,-0.001028
6378,0.000661,-0.001612,-0.000879
6379,0.000449,-0.000471,-0.00118
6380,-0.000133,0.000518,-0.000199
6381,-0.000615,-0.000543,0.000379
6382,0.000201,-0.000461,7.8e-05
6383,0.000468,0.000149,-0.000709
6384,0.000514,7e-05,-0.001231
6385,0.00054,0.000295,-0.000472
6386,0.000353,0.000296,-0.000456
6387,0.000669,-4.7e-05,-0.001421
6388,0.00036,-0.000134,-0.001961
6389,5.4e-05,0.000874,-0.002219
6390,-4e-06,0.000524,-0.001486
6391,-0.000498,-0.000417,-0.000818
6392,-0.000529,-0.00023,-0.001126
6393,0.000273,-0.000183,-0.000364
6394,0.000208,0.000176,-0.000495
6395,-0.000144,-0.000464,-0.002049
6396,-0.00032,-0.000337,-0.001152
6397,0.000964,-0.000394,-0.000199
6398,0.001302,0.000166,-0.000815
6399,-0.000153,-3.3e-05,-0.000687
6400,0.000329,-0.00108,-0.000245
6401,0.000667,-6e-06,-0.000849
6402,-0.000395,-0.00014,-0.000954
6403,-0.000318,-0.000893,-0.00109
6404,0.000671,-0.000513,-0.001899
6405,0.000305,0.000102,-0.000836
6406,0.000416,0.000433,-0.001463
6407,0.000387,0.000278,-0.002255
6408,-0.000726,-0.000355,-0.001087
6409,-0.000353,0.000627,-0.000595
6410,-0.000164,0.000485,-0.000579
6411,-0.001004,-3e-06,-0.000937
6412,-0.000729,0.001216,-0.00023
6413,-0.000316,0.001197,-0.000247
6414,-0.000998,0.000979,-0.001031
6415,-0.000321,0.00205,-0.001576
6416,0.000324,0.00152,-0.001585
6417,0.000205,-0.000529,-0.001321
6418,0.000485,-0.001133,-0.001405
6419,0.00047,-0.001119,-0.00097
6420,5.3e-05,-0.000514,-0.001223
6421,-0.00019,0.00062,-0.001294
6422,0.000284,0.001102,-0.001039
6423,0.000187,0.000373,-0.000469
6424,3.1e-05,-0.000305,0.000302
6425,-7.2e-05,-0.000173,0.00056
6426,0.000146,0.000833,0.000482
6427,0.001003,0.001389,0.000338
6428,0.000245,0.000951,0.000107
6429,-0.000242,9.1e-05,0.000365
6430,0.000283,-0.000357,0.000185
