TimeStartup,TimeGps,TimeSyncIn,Yaw,Pitch,Roll,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,UncompAccX,UncompAccY,UncompAccZ,UncompGyroX,UncompGyroY,UncompGyroZ,MagX,MagY,MagZ,Temperature,Pressure
287972507000,287972507000,287972507000,-144.138,+003.568,-002.585,+00.011678,-00.088967,+00.022640,+00.5385,+00.4390,-09.6992,+00.5385,+00.4390,-09.6992,+00.011708,-00.088873,+00.021509,-0.601,+0.669,+1.180,+036.53,+100.09
287975007000,287975007000,287975007000,-144.133,+003.554,-002.584,+00.009760,-00.092994,+00.026801,+00.5650,+00.4601,-09.7045,+00.5650,+00.4601,-09.7045,+00.009791,-00.092901,+00.025670,-0.601,+0.669,+1.180,+036.53,+100.09
287977507000,287977507000,287977507000,-144.128,+003.540,-002.582,+00.009602,-00.097448,+00.030733,+00.5493,+00.5040,-09.6864,+00.5493,+00.5040,-09.6864,+00.009632,-00.097355,+00.029602,-0.601,+0.670,+1.179,+036.53,+100.08
287980007000,287980007000,287980007000,-144.122,+003.527,-002.580,+00.011464,-00.097289,+00.034801,+00.4694,+00.5212,-09.6736,+00.4694,+00.5212,-09.6736,+00.011494,-00.097196,+00.033669,-0.601,+0.674,+1.178,+036.53,+100.08
287982507000,287982507000,287982507000,-144.115,+003.512,-002.578,+00.011913,-00.097486,+00.039881,+00.5281,+00.5655,-09.6529,+00.5281,+00.5655,-09.6529,+00.011943,-00.097393,+00.038749,-0.601,+0.674,+1.178,+036.53,+100.09
287985007000,287985007000,287985007000,-144.108,+003.498,-002.575,+00.012611,-00.102111,+00.044019,+00.5329,+00.5871,-09.6674,+00.5329,+00.5871,-09.6674,+00.012642,-00.102017,+00.042888,-0.599,+0.671,+1.181,+036.53,+100.09
287987507000,287987507000,287987507000,-144.100,+003.483,-002.573,+00.014639,-00.104916,+00.047226,+00.4732,+00.5516,-09.6825,+00.4732,+00.5516,-09.6825,+00.014670,-00.104822,+00.046095,-0.599,+0.671,+1.181,+036.53,+100.09
287990007000,287990007000,287990007000,-144.093,+003.468,-002.571,+00.013713,-00.105725,+00.047212,+00.5631,+00.5055,-09.6872,+00.5631,+00.5055,-09.6872,+00.013743,-00.105632,+00.046081,-0.604,+0.675,+1.183,+036.53,+100.09
287992507000,287992507000,287992507000,-144.086,+003.453,-002.570,+00.010201,-00.105557,+00.042821,+00.5754,+00.4474,-09.7104,+00.5754,+00.4474,-09.7104,+00.010232,-00.105463,+00.041690,-0.597,+0.674,+1.181,+036.53,+100.09
287995007000,287995007000,287995007000,-144.082,+003.438,-002.569,+00.004341,-00.104609,+00.035153,+00.5123,+00.3729,-09.7002,+00.5123,+00.3729,-09.7002,+00.004371,-00.104516,+00.034022,-0.597,+0.674,+1.181,+036.53,+100.09
287997507000,287997507000,287997507000,-144.078,+003.423,-002.570,-00.004216,-00.106108,+00.024036,+00.5909,+00.3380,-09.7282,+00.5909,+00.3380,-09.7282,-00.004186,-00.106015,+00.022905,-0.597,+0.674,+1.185,+036.53,+100.09
288000007000,288000007000,288000007000,-144.077,+003.407,-002.572,-00.010991,-00.109250,+00.009220,+00.5999,+00.3643,-09.7672,+00.5999,+00.3643,-09.7672,-00.010960,-00.109157,+00.008089,-0.597,+0.674,+1.185,+036.53,+100.09
288002507000,288002507000,288002507000,-144.079,+003.391,-002.574,-00.013038,-00.109487,-00.007290,+00.5528,+00.3766,-09.7450,+00.5528,+00.3766,-09.7450,-00.013008,-00.109393,-00.008421,-0.599,+0.672,+1.187,+036.53,+100.08
288005007000,288005007000,288005007000,-144.081,+003.376,-002.576,-00.012069,-00.106401,-00.018547,+00.6056,+00.4005,-09.7692,+00.6056,+00.4005,-09.7692,-00.012038,-00.106307,-00.019678,-0.599,+0.672,+1.187,+036.53,+100.08
288007507000,288007507000,288007507000,-144.084,+003.362,-002.577,-00.012493,-00.102926,-00.021051,+00.5951,+00.4372,-09.8145,+00.5951,+00.4372,-09.8145,-00.012462,-00.102832,-00.022182,-0.593,+0.671,+1.189,+036.53,+100.09
288010007000,288010007000,288010007000,-144.085,+003.348,-002.580,-00.014278,-00.099404,-00.017655,+00.5749,+00.4392,-09.8443,+00.5749,+00.4392,-09.8443,-00.014248,-00.099310,-00.018786,-0.600,+0.675,+1.185,+036.53,+100.09
288012507000,288012507000,288012507000,-144.086,+003.334,-002.582,-00.016416,-00.096251,-00.013746,+00.6525,+00.4508,-09.8957,+00.6525,+00.4508,-09.8957,-00.016386,-00.096158,-00.014877,-0.600,+0.675,+1.185,+036.53,+100.09
288015007000,288015007000,288015007000,-144.088,+003.321,-002.586,-00.020907,-00.093837,-00.012597,+00.6410,+00.4618,-09.9443,+00.6410,+00.4618,-09.9443,-00.020877,-00.093744,-00.013728,-0.596,+0.677,+1.189,+036.53,+100.09
288017507000,288017507000,288017507000,-144.089,+003.308,-002.590,-00.024785,-00.090461,-00.014347,+00.6034,+00.4461,-09.9799,+00.6034,+00.4461,-09.9799,-00.024755,-00.090368,-00.015478,-0.596,+0.677,+1.189,+036.53,+100.08
288020007000,288020007000,288020007000,-144.091,+003.296,-002.594,-00.027878,-00.085172,-00.017115,+00.6802,+00.4633,-09.9792,+00.6802,+00.4633,-09.9792,-00.027848,-00.085079,-00.018246,-0.598,+0.676,+1.189,+036.53,+100.08
288022507000,288022507000,288022507000,-144.094,+003.286,-002.599,-00.030438,-00.079215,-00.019372,+00.6616,+00.4524,-09.9590,+00.6616,+00.4524,-09.9590,-00.030408,-00.079121,-00.020503,-0.594,+0.675,+1.194,+036.53,+100.09
288025007000,288025007000,288025007000,-144.096,+003.275,-002.604,-00.032272,-00.074990,-00.019148,+00.6090,+00.3999,-09.9329,+00.6090,+00.3999,-09.9329,-00.032242,-00.074896,-00.020279,-0.594,+0.675,+1.194,+036.53,+100.09
288027507000,288027507000,288027507000,-144.098,+003.265,-002.608,-00.033052,-00.071628,-00.016645,+00.6697,+00.4225,-09.8970,+00.6697,+00.4225,-09.8970,-00.033022,-00.071534,-00.017777,-0.594,+0.677,+1.192,+036.53,+100.08
288030007000,288030007000,288030007000,-144.099,+003.255,-002.612,-00.029839,-00.068386,-00.014150,+00.6353,+00.4312,-09.8821,+00.6353,+00.4312,-09.8821,-00.029809,-00.068292,-00.015281,-0.594,+0.677,+1.192,+036.53,+100.08
288032507000,288032507000,288032507000,-144.100,+003.247,-002.616,-00.025797,-00.064763,-00.010650,+00.6063,+00.4037,-09.8673,+00.6063,+00.4037,-09.8673,-00.025767,-00.064669,-00.011781,-0.596,+0.676,+1.188,+036.53,+100.10
288035007000,288035007000,288035007000,-144.099,+003.238,-002.618,-00.020842,-00.061734,-00.004537,+00.6345,+00.4361,-09.8534,+00.6345,+00.4361,-09.8534,-00.020812,-00.061641,-00.005668,-0.601,+0.678,+1.193,+036.53,+100.10
288037507000,288037507000,288037507000,-144.099,+003.230,-002.620,-00.014517,-00.059786,+00.000720,+00.5387,+00.4613,-09.8916,+00.5387,+00.4613,-09.8916,-00.014486,-00.059693,-00.000411,-0.601,+0.678,+1.193,+036.53,+100.08
288040007000,288040007000,288040007000,-144.098,+003.221,-002.621,-00.011519,-00.059402,+00.002173,+00.4775,+00.4474,-09.9027,+00.4775,+00.4474,-09.9027,-00.011489,-00.059309,+00.001042,-0.591,+0.676,+1.193,+036.53,+100.08
288042507000,288042507000,288042507000,-144.098,+003.212,-002.622,-00.008648,-00.060611,+00.001229,+00.5192,+00.4425,-09.8569,+00.5192,+00.4425,-09.8569,-00.008618,-00.060518,+00.000098,-0.591,+0.676,+1.193,+036.53,+100.09
288045007000,288045007000,288045007000,-144.097,+003.203,-002.623,-00.004741,-00.061683,-00.000644,+00.5000,+00.4393,-09.8249,+00.5000,+00.4393,-09.8249,-00.004711,-00.061590,-00.001775,-0.592,+0.674,+1.198,+036.53,+100.09
288047507000,288047507000,288047507000,-144.097,+003.194,-002.622,-00.000089,-00.061208,-00.001941,+00.5045,+00.4145,-09.8126,+00.5045,+00.4145,-09.8126,-00.000059,-00.061114,-00.003072,-0.598,+0.681,+1.196,+036.53,+100.08
288050007000,288050007000,288050007000,-144.097,+003.186,-002.621,+00.005065,-00.060282,-00.002756,+00.5580,+00.4202,-09.8169,+00.5580,+00.4202,-09.8169,+00.005095,-00.060189,-00.003887,-0.598,+0.681,+1.196,+036.53,+100.08
288052507000,288052507000,288052507000,-144.098,+003.177,-002.620,+00.007968,-00.062340,-00.005811,+00.5014,+00.4176,-09.8001,+00.5014,+00.4176,-09.8001,+00.007998,-00.062247,-00.006942,-0.594,+0.681,+1.194,+036.53,+100.09
288055007000,288055007000,288055007000,-144.099,+003.167,-002.617,+00.014199,-00.066723,-00.009211,+00.4844,+00.4119,-09.7567,+00.4844,+00.4119,-09.7567,+00.014229,-00.066629,-00.010342,-0.594,+0.681,+1.194,+036.53,+100.09
288057507000,288057507000,288057507000,-144.100,+003.155,-002.613,+00.024349,-00.072656,-00.010986,+00.5502,+00.4445,-09.7452,+00.5502,+00.4445,-09.7452,+00.024379,-00.072563,-00.012117,-0.594,+0.679,+1.198,+036.53,+100.09
288060007000,288060007000,288060007000,-144.102,+003.143,-002.607,+00.034603,-00.080539,-00.013356,+00.4882,+00.4389,-09.7289,+00.4882,+00.4389,-09.7289,+00.034633,-00.080446,-00.014487,-0.590,+0.676,+1.196,+036.53,+100.09
288062507000,288062507000,288062507000,-144.104,+003.130,-002.601,+00.042411,-00.089122,-00.016373,+00.4743,+00.4457,-09.6624,+00.4743,+00.4457,-09.6624,+00.042441,-00.089029,-00.017504,-0.590,+0.676,+1.196,+036.53,+100.09
288065007000,288065007000,288065007000,-144.106,+003.115,-002.594,+00.045263,-00.095258,-00.019625,+00.5287,+00.4503,-09.6337,+00.5287,+00.4503,-09.6337,+00.045293,-00.095164,-00.020756,-0.590,+0.677,+1.198,+036.53,+100.09
288067507000,288067507000,288067507000,-144.109,+003.101,-002.588,+00.044475,-00.097749,-00.023525,+00.4542,+00.4019,-09.6335,+00.4542,+00.4019,-09.6335,+00.044505,-00.097655,-00.024657,-0.590,+0.677,+1.198,+036.53,+100.09
288070007000,288070007000,288070007000,-144.114,+003.087,-002.583,+00.040812,-00.097655,-00.030484,+00.4397,+00.3752,-09.6201,+00.4397,+00.3752,-09.6201,+00.040842,-00.097562,-00.031615,-0.595,+0.679,+1.197,+036.53,+100.09
288072507000,288072507000,288072507000,-144.119,+003.073,-002.579,+00.035489,-00.097377,-00.038436,+00.4863,+00.4222,-09.6411,+00.4863,+00.4222,-09.6411,+00.035519,-00.097284,-00.039567,-0.595,+0.679,+1.197,+036.53,+100.08
288075007000,288075007000,288075007000,-144.125,+003.059,-002.575,+00.030696,-00.096970,-00.042982,+00.4287,+00.4537,-09.6446,+00.4287,+00.4537,-09.6446,+00.030726,-00.096877,-00.044113,-0.599,+0.680,+1.198,+036.53,+100.08
288077507000,288077507000,288077507000,-144.130,+003.044,-002.571,+00.027009,-00.097195,-00.042427,+00.4141,+00.4848,-09.6359,+00.4141,+00.4848,-09.6359,+00.027039,-00.097101,-00.043558,-0.591,+0.682,+1.201,+036.53,+100.08
288080007000,288080007000,288080007000,-144.134,+003.029,-002.568,+00.024597,-00.098859,-00.037031,+00.4464,+00.5253,-09.6591,+00.4464,+00.5253,-09.6591,+00.024627,-00.098765,-00.038162,-0.591,+0.682,+1.201,+036.53,+100.08
288082507000,288082507000,288082507000,-144.137,+003.015,-002.566,+00.021129,-00.099153,-00.030090,+00.3917,+00.5235,-09.6727,+00.3917,+00.5235,-09.6727,+00.021159,-00.099059,-00.031222,-0.591,+0.684,+1.205,+036.53,+100.09
288085007000,288085007000,288085007000,-144.140,+003.001,-002.564,+00.016163,-00.098576,-00.024651,+00.3865,+00.5292,-09.6461,+00.3865,+00.5292,-09.6461,+00.016193,-00.098482,-00.025782,-0.591,+0.684,+1.205,+036.53,+100.09
288087507000,288087507000,288087507000,-144.142,+002.986,-002.564,+00.010377,-00.097395,-00.021328,+00.4236,+00.5407,-09.6171,+00.4236,+00.5407,-09.6171,+00.010407,-00.097302,-00.022459,-0.588,+0.680,+1.202,+036.53,+100.07
288090007000,288090007000,288090007000,-144.144,+002.972,-002.564,+00.004609,-00.097035,-00.019226,+00.3844,+00.5047,-09.6589,+00.3844,+00.5047,-09.6589,+00.004639,-00.096942,-00.020357,-0.594,+0.681,+1.202,+036.53,+100.07
288092507000,288092507000,288092507000,-144.146,+002.958,-002.563,+00.002703,-00.096605,-00.017715,+00.4242,+00.4599,-09.6732,+00.4242,+00.4599,-09.6732,+00.002733,-00.096512,-00.018846,-0.594,+0.681,+1.202,+036.53,+100.09
288095007000,288095007000,288095007000,-144.148,+002.944,-002.564,+00.001594,-00.097519,-00.016466,+00.4960,+00.4470,-09.6584,+00.4960,+00.4470,-09.6584,+00.001625,-00.097425,-00.017597,-0.594,+0.679,+1.206,+036.53,+100.09
288097507000,288097507000,288097507000,-144.149,+002.929,-002.564,-00.001271,-00.102436,-00.016027,+00.4380,+00.4004,-09.6714,+00.4380,+00.4004,-09.6714,-00.001241,-00.102342,-00.017158,-0.594,+0.679,+1.206,+036.53,+100.09
288100007000,288100007000,288100007000,-144.151,+002.914,-002.564,-00.002350,-00.103839,-00.016299,+00.4462,+00.3809,-09.6743,+00.4462,+00.3809,-09.6743,-00.002320,-00.103746,-00.017430,-0.588,+0.679,+1.206,+036.53,+100.09
288102507000,288102507000,288102507000,-144.153,+002.899,-002.564,-00.001389,-00.101337,-00.016877,+00.5071,+00.3833,-09.6775,+00.5071,+00.3833,-09.6775,-00.001359,-00.101243,-00.018008,-0.588,+0.682,+1.207,+036.53,+100.08
288105007000,288105007000,288105007000,-144.154,+002.885,-002.564,+00.000164,-00.098257,-00.014930,+00.4896,+00.3514,-09.6945,+00.4896,+00.3514,-09.6945,+00.000194,-00.098163,-00.016061,-0.588,+0.682,+1.207,+036.53,+100.08
288107507000,288107507000,288107507000,-144.156,+002.871,-002.564,+00.001332,-00.096290,-00.013966,+00.5152,+00.3605,-09.7154,+00.5152,+00.3605,-09.7154,+00.001362,-00.096196,-00.015097,-0.592,+0.684,+1.206,+036.53,+100.09
288110007000,288110007000,288110007000,-144.158,+002.858,-002.563,+00.003978,-00.094998,-00.017206,+00.5244,+00.4037,-09.7412,+00.5244,+00.4037,-09.7412,+00.004008,-00.094904,-00.018337,-0.592,+0.684,+1.206,+036.53,+100.09
288112507000,288112507000,288112507000,-144.160,+002.844,-002.562,+00.007952,-00.094009,-00.019944,+00.4630,+00.3871,-09.7831,+00.4630,+00.3871,-09.7831,+00.007982,-00.093915,-00.021075,-0.592,+0.685,+1.207,+036.53,+100.09
288115007000,288115007000,288115007000,-144.163,+002.831,-002.560,+00.011909,-00.093287,-00.021885,+00.4930,+00.3730,-09.7850,+00.4930,+00.3730,-09.7850,+00.011939,-00.093193,-00.023016,-0.591,+0.685,+1.207,+036.53,+100.09
288117507000,288117507000,288117507000,-144.166,+002.817,-002.558,+00.013620,-00.094132,-00.023433,+00.4886,+00.4100,-09.7319,+00.4886,+00.4100,-09.7319,+00.013650,-00.094038,-00.024564,-0.591,+0.685,+1.207,+036.53,+100.08
288120007000,288120007000,288120007000,-144.168,+002.803,-002.557,+00.011025,-00.098107,-00.022254,+00.3678,+00.4422,-09.7087,+00.3678,+00.4422,-09.7087,+00.011055,-00.098014,-00.023385,-0.585,+0.685,+1.211,+036.53,+100.08
288122507000,288122507000,288122507000,-144.170,+002.787,-002.556,+00.005283,-00.103249,-00.020590,+00.3897,+00.4871,-09.7508,+00.3897,+00.4871,-09.7508,+00.005313,-00.103155,-00.021721,-0.585,+0.685,+1.211,+036.53,+100.08
288125007000,288125007000,288125007000,-144.173,+002.772,-002.557,+00.000037,-00.106183,-00.021764,+00.4365,+00.5122,-09.7707,+00.4365,+00.5122,-09.7707,+00.000067,-00.106089,-00.022896,-0.585,+0.684,+1.211,+036.53,+100.08
288127507000,288127507000,288127507000,-144.175,+002.756,-002.559,-00.005109,-00.107715,-00.022656,+00.3845,+00.5033,-09.7674,+00.3845,+00.5033,-09.7674,-00.005078,-00.107621,-00.023788,-0.595,+0.689,+1.211,+036.53,+100.08
288130007000,288130007000,288130007000,-144.178,+002.740,-002.560,-00.008866,-00.110118,-00.024194,+00.4482,+00.4894,-09.7842,+00.4482,+00.4894,-09.7842,-00.008836,-00.110024,-00.025325,-0.595,+0.689,+1.211,+036.53,+100.09
288132507000,288132507000,288132507000,-144.182,+002.724,-002.561,-00.006768,-00.109326,-00.026643,+00.5213,+00.4412,-09.7878,+00.5213,+00.4412,-09.7878,-00.006738,-00.109232,-00.027775,-0.592,+0.687,+1.211,+036.53,+100.09
288135007000,288135007000,288135007000,-144.184,+002.708,-002.562,-00.004624,-00.109217,-00.025623,+00.4724,+00.3649,-09.7597,+00.4724,+00.3649,-09.7597,-00.004594,-00.109123,-00.026754,-0.592,+0.687,+1.211,+036.53,+100.09
288137507000,288137507000,288137507000,-144.186,+002.691,-002.562,-00.003766,-00.114328,-00.020950,+00.4848,+00.3500,-09.7442,+00.4848,+00.3500,-09.7442,-00.003736,-00.114234,-00.022081,-0.587,+0.685,+1.218,+036.53,+100.08
288140007000,288140007000,288140007000,-144.188,+002.674,-002.562,-00.000778,-00.118708,-00.018470,+00.4909,+00.3806,-09.7633,+00.4909,+00.3806,-09.7633,-00.000748,-00.118614,-00.019602,-0.587,+0.685,+1.218,+036.53,+100.08
288142507000,288142507000,288142507000,-144.190,+002.657,-002.561,+00.002121,-00.118435,-00.017455,+00.4330,+00.4112,-09.7873,+00.4330,+00.4112,-09.7873,+00.002151,-00.118341,-00.018587,-0.585,+0.687,+1.218,+036.53,+100.09
288145007000,288145007000,288145007000,-144.191,+002.640,-002.561,+00.003220,-00.117862,-00.015538,+00.4691,+00.4655,-09.7948,+00.4691,+00.4655,-09.7948,+00.003250,-00.117768,-00.016669,-0.588,+0.690,+1.218,+036.53,+100.09
288147507000,288147507000,288147507000,-144.192,+002.623,-002.560,+00.003747,-00.117432,-00.014654,+00.4826,+00.4988,-09.8006,+00.4826,+00.4988,-09.8006,+00.003778,-00.117338,-00.015785,-0.588,+0.690,+1.218,+036.53,+100.08
288150007000,288150007000,288150007000,-144.194,+002.607,-002.560,+00.005493,-00.114190,-00.014268,+00.4510,+00.4912,-09.8374,+00.4510,+00.4912,-09.8374,+00.005523,-00.114096,-00.015399,-0.592,+0.690,+1.213,+036.53,+100.08
288152507000,288152507000,288152507000,-144.195,+002.592,-002.559,+00.006334,-00.109890,-00.013637,+00.5234,+00.4923,-09.8525,+00.5234,+00.4923,-09.8525,+00.006364,-00.109797,-00.014768,-0.592,+0.690,+1.213,+036.53,+100.09
288155007000,288155007000,288155007000,-144.195,+002.576,-002.558,+00.005688,-00.107263,-00.010304,+00.5257,+00.4882,-09.8255,+00.5257,+00.4882,-09.8255,+00.005718,-00.107169,-00.011435,-0.586,+0.690,+1.216,+036.53,+100.09
288157507000,288157507000,288157507000,-144.195,+002.562,-002.558,+00.005147,-00.105065,-00.006130,+00.4498,+00.4597,-09.7811,+00.4498,+00.4597,-09.7811,+00.005177,-00.104971,-00.007261,-0.588,+0.687,+1.223,+036.53,+100.08
288160007000,288160007000,288160007000,-144.195,+002.547,-002.557,+00.005212,-00.103515,-00.004880,+00.4926,+00.4632,-09.7541,+00.4926,+00.4632,-09.7541,+00.005242,-00.103421,-00.006011,-0.588,+0.687,+1.223,+036.53,+100.08
288162507000,288162507000,288162507000,-144.196,+002.532,-002.556,+00.005337,-00.103805,-00.007872,+00.4733,+00.4692,-09.7756,+00.4733,+00.4692,-09.7756,+00.005367,-00.103711,-00.009003,-0.582,+0.686,+1.223,+036.53,+100.09
288165007000,288165007000,288165007000,-144.197,+002.518,-002.556,+00.004469,-00.102921,-00.010356,+00.4084,+00.4674,-09.7910,+00.4084,+00.4674,-09.7910,+00.004499,-00.102827,-00.011487,-0.582,+0.686,+1.223,+036.53,+100.09
288167507000,288167507000,288167507000,-144.198,+002.504,-002.556,+00.002941,-00.100137,-00.009878,+00.4780,+00.5043,-09.8200,+00.4780,+00.5043,-09.8200,+00.002971,-00.100043,-00.011009,-0.579,+0.691,+1.221,+036.53,+100.09
288170007000,288170007000,288170007000,-144.198,+002.490,-002.555,+00.002017,-00.095990,-00.007566,+00.4894,+00.5165,-09.8557,+00.4894,+00.5165,-09.8557,+00.002048,-00.095896,-00.008697,-0.588,+0.694,+1.218,+036.53,+100.09
288172507000,288172507000,288172507000,-144.198,+002.478,-002.555,+00.002565,-00.090724,-00.004012,+00.4225,+00.5181,-09.8654,+00.4225,+00.5181,-09.8654,+00.002595,-00.090630,-00.005143,-0.588,+0.694,+1.218,+036.53,+100.09
288175007000,288175007000,288175007000,-144.198,+002.466,-002.555,+00.003849,-00.086605,-00.002070,+00.4651,+00.5654,-09.8780,+00.4651,+00.5654,-09.8780,+00.003879,-00.086511,-00.003201,-0.586,+0.691,+1.223,+036.53,+100.09
288177507000,288177507000,288177507000,-144.196,+002.454,-002.554,+00.007167,-00.083136,+00.002194,+00.4581,+00.5731,-09.9064,+00.4581,+00.5731,-09.9064,+00.007198,-00.083043,+00.001063,-0.586,+0.691,+1.223,+036.53,+100.08
288180007000,288180007000,288180007000,-144.195,+002.443,-002.552,+00.010407,-00.078850,+00.007033,+00.3974,+00.5434,-09.9182,+00.3974,+00.5434,-09.9182,+00.010437,-00.078757,+00.005902,-0.586,+0.695,+1.223,+036.53,+100.08
288182507000,288182507000,288182507000,-144.193,+002.433,-002.551,+00.012338,-00.072828,+00.009282,+00.4590,+00.5354,-09.9144,+00.4590,+00.5354,-09.9144,+00.012369,-00.072734,+00.008151,-0.584,+0.692,+1.223,+036.53,+100.08
288185007000,288185007000,288185007000,-144.190,+002.424,-002.548,+00.014474,-00.067464,+00.012307,+00.4350,+00.4871,-09.8905,+00.4350,+00.4871,-09.8905,+00.014505,-00.067371,+00.011176,-0.584,+0.692,+1.223,+036.53,+100.08
288187507000,288187507000,288187507000,-144.189,+002.415,-002.547,+00.014909,-00.064768,+00.011700,+00.3821,+00.4373,-09.8748,+00.3821,+00.4373,-09.8748,+00.014939,-00.064675,+00.010569,-0.585,+0.694,+1.226,+036.53,+100.08
288190007000,288190007000,288190007000,-144.187,+002.406,-002.544,+00.014603,-00.062250,+00.008490,+00.4564,+00.4328,-09.8519,+00.4564,+00.4328,-09.8519,+00.014634,-00.062157,+00.007359,-0.585,+0.694,+1.226,+036.53,+100.08
288192507000,288192507000,288192507000,-144.186,+002.398,-002.542,+00.014802,-00.059463,+00.004634,+00.4226,+00.4147,-09.8051,+00.4226,+00.4147,-09.8051,+00.014833,-00.059369,+00.003503,-0.588,+0.694,+1.227,+036.53,+100.09
288195007000,288195007000,288195007000,-144.187,+002.391,-002.540,+00.014959,-00.056255,-00.002742,+00.3410,+00.3975,-09.7796,+00.3410,+00.3975,-09.7796,+00.014990,-00.056161,-00.003872,-0.584,+0.690,+1.228,+036.53,+100.09
288197507000,288197507000,288197507000,-144.189,+002.381,-002.538,+00.012756,-00.058076,-00.011258,+00.3670,+00.4397,-09.7242,+00.3670,+00.4397,-09.7242,+00.012787,-00.057982,-00.012389,-0.584,+0.690,+1.228,+036.53,+100.09
288200007000,288200007000,288200007000,-144.192,+002.372,-002.537,+00.009547,-00.061987,-00.019937,+00.3222,+00.4500,-09.6954,+00.3222,+00.4500,-09.6954,+00.009578,-00.061893,-00.021068,-0.581,+0.692,+1.227,+036.53,+100.09
288202507000,288202507000,288202507000,-144.195,+002.363,-002.537,+00.007014,-00.062390,-00.025496,+00.2836,+00.4335,-09.6846,+00.2836,+00.4335,-09.6846,+00.007045,-00.062296,-00.026627,-0.581,+0.692,+1.227,+036.53,+100.08
288205007000,288205007000,288205007000,-144.199,+002.353,-002.537,+00.003313,-00.064904,-00.025813,+00.3241,+00.4722,-09.6686,+00.3241,+00.4722,-09.6686,+00.003344,-00.064810,-00.026944,-0.579,+0.692,+1.231,+036.53,+100.08
288207507000,288207507000,288207507000,-144.202,+002.342,-002.537,-00.000234,-00.068403,-00.024563,+00.2711,+00.4789,-09.6807,+00.2711,+00.4789,-09.6807,-00.000203,-00.068309,-00.025693,-0.579,+0.692,+1.231,+036.53,+100.08
288210007000,288210007000,288210007000,-144.204,+002.332,-002.538,-00.003939,-00.070934,-00.023362,+00.2530,+00.4634,-09.6794,+00.2530,+00.4634,-09.6794,-00.003908,-00.070841,-00.024492,-0.586,+0.691,+1.226,+036.53,+100.08
288212507000,288212507000,288212507000,-144.208,+002.320,-002.540,-00.008015,-00.073935,-00.024035,+00.3334,+00.4817,-09.6722,+00.3334,+00.4817,-09.6722,-00.007985,-00.073841,-00.025165,-0.586,+0.694,+1.231,+036.53,+100.08
288215007000,288215007000,288215007000,-144.211,+002.308,-002.543,-00.013171,-00.079624,-00.024991,+00.2996,+00.5019,-09.6953,+00.2996,+00.5019,-09.6953,-00.013140,-00.079529,-00.026122,-0.586,+0.694,+1.231,+036.53,+100.08
288217507000,288217507000,288217507000,-144.214,+002.295,-002.546,-00.016644,-00.085471,-00.025691,+00.3061,+00.4958,-09.7128,+00.3061,+00.4958,-09.7128,-00.016613,-00.085377,-00.026822,-0.584,+0.692,+1.233,+036.53,+100.09
288220009000,288220009000,288220009000,-144.217,+002.282,-002.548,-00.015970,-00.086411,-00.025528,+00.4294,+00.5143,-09.7275,+00.4294,+00.5143,-09.7275,-00.015939,-00.086317,-00.026659,-0.584,+0.692,+1.233,+036.53,+100.09
288222507000,288222507000,288222507000,-144.219,+002.270,-002.550,-00.013588,-00.084848,-00.021759,+00.4167,+00.4885,-09.7378,+00.4167,+00.4885,-09.7378,-00.013557,-00.084754,-00.022890,-0.578,+0.691,+1.232,+036.53,+100.09
288225007000,288225007000,288225007000,-144.220,+002.258,-002.552,-00.012368,-00.084138,-00.015598,+00.4087,+00.4331,-09.7214,+00.4087,+00.4331,-09.7214,-00.012337,-00.084044,-00.016729,-0.581,+0.697,+1.231,+036.53,+100.09
288227507000,288227507000,288227507000,-144.220,+002.247,-002.553,-00.011588,-00.083795,-00.007580,+00.4882,+00.4390,-09.7298,+00.4882,+00.4390,-09.7298,-00.011557,-00.083701,-00.008710,-0.581,+0.697,+1.231,+036.53,+100.09
288230007000,288230007000,288230007000,-144.219,+002.235,-002.554,-00.007332,-00.081804,+00.001940,+00.4422,+00.4226,-09.7425,+00.4422,+00.4226,-09.7425,-00.007301,-00.081710,+00.000810,-0.582,+0.696,+1.235,+036.53,+100.09
288232507000,288232507000,288232507000,-144.216,+002.225,-002.554,-00.001400,-00.078275,+00.011814,+00.4016,+00.3831,-09.7324,+00.4016,+00.3831,-09.7324,-00.001369,-00.078181,+00.010683,-0.582,+0.696,+1.235,+036.53,+100.08
288235007000,288235007000,288235007000,-144.212,+002.214,-002.553,+00.003637,-00.075493,+00.019089,+00.4468,+00.3715,-09.7156,+00.4468,+00.3715,-09.7156,+00.003668,-00.075399,+00.017958,-0.582,+0.695,+1.235,+036.53,+100.08
288237507000,288237507000,288237507000,-144.209,+002.204,-002.551,+00.007845,-00.074665,+00.021004,+00.3862,+00.3301,-09.7035,+00.3862,+00.3301,-09.7035,+00.007876,-00.074571,+00.019874,-0.581,+0.700,+1.236,+036.53,+100.09
288240007000,288240007000,288240007000,-144.206,+002.193,-002.549,+00.009874,-00.075268,+00.019565,+00.3823,+00.3092,-09.7318,+00.3823,+00.3092,-09.7318,+00.009905,-00.075174,+00.018435,-0.581,+0.700,+1.236,+036.53,+100.09
288242506000,288242506000,288242506000,-144.203,+002.182,-002.547,+00.009374,-00.078253,+00.017208,+00.4448,+00.3401,-09.7591,+00.4448,+00.3401,-09.7591,+00.009405,-00.078159,+00.016077,-0.578,+0.697,+1.236,+036.53,+100.08
